Lost_APN,Issue_Category,Years_Lost,Total_Units_CSV,Match_Source,Candidate_New_APN,Match_Type,Already_In_Tahoe,Action
122-100-04,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,122-100-29,accela_rename,YES,already_in_tahoe
122-100-04,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,122-100-29,kk_rename,YES,already_in_tahoe
122-100-04,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,122-100-29,kk_rename,YES,already_in_tahoe
122-100-23,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,122-100-27,kk_rename,YES,already_in_tahoe
122-100-23,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,122-100-27,kk_rename,YES,already_in_tahoe
123-131-05,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,123-131-01,kk_rename,YES,already_in_tahoe
123-131-05,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,123-131-10,kk_rename,YES,already_in_tahoe
123-131-05,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,123-131-01,kk_rename,YES,already_in_tahoe
123-131-05,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,123-131-10,kk_rename,YES,already_in_tahoe
125-172-31,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,125-172-34,accela_rename,YES,already_in_tahoe
125-172-31,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,125-172-34,kk_rename,YES,already_in_tahoe
125-172-31,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,125-172-34,kk_rename,YES,already_in_tahoe
125-172-31,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,125-172-34,accela_rename,YES,already_in_tahoe
125-172-31,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,125-172-34,kk_rename,YES,already_in_tahoe
125-172-31,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,125-172-34,kk_rename,YES,already_in_tahoe
125-172-32,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,125-172-33,accela_rename,YES,already_in_tahoe
125-172-32,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,125-172-33,kk_rename,YES,already_in_tahoe
125-172-32,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,125-172-33,kk_rename,YES,already_in_tahoe
125-172-32,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,125-172-33,accela_rename,YES,already_in_tahoe
125-172-32,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,125-172-33,kk_rename,YES,already_in_tahoe
125-172-32,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,125-172-33,kk_rename,YES,already_in_tahoe
125-232-04,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,125-232-29,accela_rename,YES,already_in_tahoe
125-232-04,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,125-232-29,kk_rename,YES,already_in_tahoe
125-232-04,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,125-232-29,kk_rename,YES,already_in_tahoe
125-232-04,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,125-232-29,accela_rename,YES,already_in_tahoe
125-232-04,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,125-232-29,kk_rename,YES,already_in_tahoe
125-232-04,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,125-232-29,kk_rename,YES,already_in_tahoe
126-082-08,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,126-082-66,accela_rename,YES,already_in_tahoe
126-082-08,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-082-66,kk_rename,YES,already_in_tahoe
126-082-08,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-082-66,kk_rename,YES,already_in_tahoe
126-082-08,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,126-082-66,accela_rename,YES,already_in_tahoe
126-082-08,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-082-66,kk_rename,YES,already_in_tahoe
126-082-08,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-082-66,kk_rename,YES,already_in_tahoe
126-560-28,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,126-560-42,accela_rename,YES,already_in_tahoe
126-560-28,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-560-42,kk_rename,YES,already_in_tahoe
126-560-28,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-560-42,kk_rename,YES,already_in_tahoe
126-560-28,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,126-560-42,accela_rename,YES,already_in_tahoe
126-560-28,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-560-42,kk_rename,YES,already_in_tahoe
126-560-28,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-560-42,kk_rename,YES,already_in_tahoe
126-560-37,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,126-560-41,accela_rename,YES,already_in_tahoe
126-560-37,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-560-41,kk_rename,YES,already_in_tahoe
126-560-37,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-560-41,kk_rename,YES,already_in_tahoe
126-560-37,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,126-560-41,accela_rename,YES,already_in_tahoe
126-560-37,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-560-41,kk_rename,YES,already_in_tahoe
126-560-37,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-560-41,kk_rename,YES,already_in_tahoe
126-570-16,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,126-570-37,accela_rename,YES,already_in_tahoe
126-570-16,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-570-37,kk_rename,YES,already_in_tahoe
126-570-16,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-570-37,kk_rename,YES,already_in_tahoe
126-570-16,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,126-570-37,accela_rename,YES,already_in_tahoe
126-570-16,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-570-37,kk_rename,YES,already_in_tahoe
126-570-16,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,126-570-37,kk_rename,YES,already_in_tahoe
129-280-18,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,129-301-07,accela_rename,YES,already_in_tahoe
129-280-18,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,129-301-07,kk_rename,YES,already_in_tahoe
129-280-18,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,129-301-07,kk_rename,YES,already_in_tahoe
129-280-18,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,129-301-07,accela_rename,YES,already_in_tahoe
129-280-18,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,129-301-07,kk_rename,YES,already_in_tahoe
129-280-18,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,129-301-07,kk_rename,YES,already_in_tahoe
130-241-32,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,130-241-63,accela_rename,YES,already_in_tahoe
130-241-32,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-241-63,kk_rename,YES,already_in_tahoe
130-241-32,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-241-63,kk_rename,YES,already_in_tahoe
130-241-32,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,130-241-63,accela_rename,YES,already_in_tahoe
130-241-32,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-241-63,kk_rename,YES,already_in_tahoe
130-241-32,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-241-63,kk_rename,YES,already_in_tahoe
130-241-33,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,130-241-64,accela_rename,YES,already_in_tahoe
130-241-33,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-241-64,kk_rename,YES,already_in_tahoe
130-241-33,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-241-64,kk_rename,YES,already_in_tahoe
130-241-33,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,130-241-64,accela_rename,YES,already_in_tahoe
130-241-33,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-241-64,kk_rename,YES,already_in_tahoe
130-241-33,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-241-64,kk_rename,YES,already_in_tahoe
130-312-27,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-312-30,kk_rename,YES,already_in_tahoe
130-312-27,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-312-30,kk_rename,YES,already_in_tahoe
130-332-04,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-332-12,kk_rename,YES,already_in_tahoe
130-332-04,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-332-12,kk_rename,YES,already_in_tahoe
130-332-05,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,130-332-13,accela_rename,YES,already_in_tahoe
130-332-05,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-332-13,kk_rename,YES,already_in_tahoe
130-332-05,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-332-13,kk_rename,YES,already_in_tahoe
130-332-05,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,130-332-13,accela_rename,YES,already_in_tahoe
130-332-05,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-332-13,kk_rename,YES,already_in_tahoe
130-332-05,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,130-332-13,kk_rename,YES,already_in_tahoe
1318-09-810-035,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,1318-09-810-115,accela_rename,YES,already_in_tahoe
1318-09-810-035,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1318-09-810-115,kk_rename,YES,already_in_tahoe
1318-09-810-070,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,1318-09-810-116,accela_rename,YES,already_in_tahoe
1318-09-810-070,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1318-09-810-116,kk_rename,YES,already_in_tahoe
1318-15-711-029,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1318-15-711-030,kk_rename,YES,already_in_tahoe
1418-03-401-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,1418-03-401-017,accela_rename,YES,already_in_tahoe
1418-03-401-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-03-401-017,kk_rename,YES,already_in_tahoe
1418-03-401-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-03-401-017,kk_rename,YES,already_in_tahoe
1418-11-311-004,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,1418-11-311-015,accela_rename,YES,already_in_tahoe
1418-11-311-004,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-11-311-015,kk_rename,YES,already_in_tahoe
1418-15-110-016,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,1418-15-110-021,accela_rename,YES,already_in_tahoe
1418-15-110-016,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-15-110-021,kk_rename,YES,already_in_tahoe
1418-15-110-016,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-15-110-021,kk_rename,YES,already_in_tahoe
1418-15-201-003,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-15-201-006,kk_rename,YES,already_in_tahoe
1418-15-601-001,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,1418-15-601-003,accela_rename,YES,already_in_tahoe
1418-15-601-001,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-15-601-003,kk_rename,YES,already_in_tahoe
1418-27-210-020,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,1418-27-210-033,accela_rename,YES,already_in_tahoe
1418-27-210-020,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-27-210-033,kk_rename,YES,already_in_tahoe
1418-34-110-020,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,1418-34-110-062,accela_rename,YES,already_in_tahoe
1418-34-110-020,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-34-110-062,kk_rename,YES,already_in_tahoe
1418-34-201-005,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,1418-34-201-008,accela_rename,YES,already_in_tahoe
1418-34-201-005,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-34-201-008,kk_rename,YES,already_in_tahoe
1418-34-201-006,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,ACCELA,1418-34-201-009,accela_rename,YES,already_in_tahoe
1418-34-201-006,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-34-201-009,kk_rename,YES,already_in_tahoe
1418-34-310-001,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-34-310-014,kk_rename,YES,already_in_tahoe
1418-34-401-020,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",5,KK,1418-34-401-027,kk_rename,YES,already_in_tahoe
083-202-017,PARCEL_SPLIT,"[2013, 2014]",4,KK,083-202-006,kk_rename,YES,already_in_tahoe
083-202-017,PARCEL_SPLIT,"[2013, 2014]",4,KK,083-202-006,kk_rename,YES,already_in_tahoe
083-202-017,PARCEL_SPLIT,"[2013, 2014]",4,KK,083-202-006,kk_rename,YES,already_in_tahoe
083-202-017,PARCEL_SPLIT,"[2013, 2014]",4,KK,083-202-006,kk_rename,YES,already_in_tahoe
094-122-001,PARCEL_SPLIT,"[2022, 2023, 2024, 2025]",4,ACCELA,094-122-062,accela_rename,YES,already_in_tahoe
094-122-001,PARCEL_SPLIT,"[2022, 2023, 2024, 2025]",4,KK,094-122-062,kk_rename,YES,already_in_tahoe
094-122-001,PARCEL_SPLIT,"[2022, 2023, 2024, 2025]",4,KK,094-122-062,kk_rename,YES,already_in_tahoe
094-122-001,PARCEL_SPLIT,"[2022, 2023, 2024, 2025]",4,ACCELA,094-122-062,accela_rename,YES,already_in_tahoe
094-122-001,PARCEL_SPLIT,"[2022, 2023, 2024, 2025]",4,KK,094-122-062,kk_rename,YES,already_in_tahoe
094-122-001,PARCEL_SPLIT,"[2022, 2023, 2024, 2025]",4,KK,094-122-062,kk_rename,YES,already_in_tahoe
122-530-37,PARCEL_SPLIT,"[2013, 2014]",4,KK,122-530-27,kk_rename,YES,already_in_tahoe
122-530-37,PARCEL_SPLIT,"[2013, 2014]",4,KK,122-530-27,kk_rename,YES,already_in_tahoe
123-041-19,PARCEL_SPLIT,"[2022, 2023, 2024, 2025]",4,KK,123-041-26,kk_rename,YES,already_in_tahoe
123-041-19,PARCEL_SPLIT,"[2022, 2023, 2024, 2025]",4,KK,123-041-26,kk_rename,YES,already_in_tahoe
036-530-027,PARCEL_SPLIT,"[2018, 2019, 2020]",3,KK,036-530-023,kk_rename,YES,already_in_tahoe
036-530-027,PARCEL_SPLIT,"[2018, 2019, 2020]",3,KK,036-530-023,kk_rename,YES,already_in_tahoe
036-563-014,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,036-563-016,accela_rename,YES,already_in_tahoe
036-563-014,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,036-563-016,kk_rename,YES,already_in_tahoe
036-563-014,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,036-563-016,accela_rename,YES,already_in_tahoe
036-563-014,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,036-563-016,kk_rename,YES,already_in_tahoe
090-225-002,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,090-225-017,accela_rename,YES,already_in_tahoe
090-225-002,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,090-225-018,kk_rename,YES,already_in_tahoe
090-225-002,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,090-225-017,kk_rename,YES,already_in_tahoe
090-225-002,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,090-225-017,accela_rename,YES,already_in_tahoe
090-225-002,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,090-225-018,kk_rename,YES,already_in_tahoe
090-225-002,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,090-225-017,kk_rename,YES,already_in_tahoe
122-181-64,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,122-181-78,accela_rename,YES,already_in_tahoe
122-181-64,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,122-181-78,kk_rename,YES,already_in_tahoe
122-181-64,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,122-181-78,accela_rename,YES,already_in_tahoe
122-181-64,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,122-181-78,kk_rename,YES,already_in_tahoe
122-181-65,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,122-181-79,accela_rename,YES,already_in_tahoe
122-181-65,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,122-181-79,kk_rename,YES,already_in_tahoe
122-181-65,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,122-181-79,kk_rename,YES,already_in_tahoe
122-181-65,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,122-181-79,accela_rename,YES,already_in_tahoe
122-181-65,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,122-181-79,kk_rename,YES,already_in_tahoe
122-181-65,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,122-181-79,kk_rename,YES,already_in_tahoe
123-131-06,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,123-131-09,accela_rename,YES,already_in_tahoe
123-131-06,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,123-131-09,kk_rename,YES,already_in_tahoe
123-131-06,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,123-131-09,accela_rename,YES,already_in_tahoe
123-131-06,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,123-131-09,kk_rename,YES,already_in_tahoe
123-143-11,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,123-143-21,accela_rename,YES,already_in_tahoe
123-143-11,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,123-143-21,kk_rename,YES,already_in_tahoe
123-143-11,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,123-143-21,kk_rename,YES,already_in_tahoe
123-143-11,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,123-143-21,accela_rename,YES,already_in_tahoe
123-143-11,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,123-143-21,kk_rename,YES,already_in_tahoe
123-143-11,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,123-143-21,kk_rename,YES,already_in_tahoe
130-241-45,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,130-241-66,kk_rename,YES,already_in_tahoe
130-241-45,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,130-241-66,kk_rename,YES,already_in_tahoe
130-241-46,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,130-241-65,kk_rename,YES,already_in_tahoe
130-241-46,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,130-241-65,kk_rename,YES,already_in_tahoe
130-331-05,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,130-331-14,accela_rename,YES,already_in_tahoe
130-331-05,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,130-331-14,kk_rename,YES,already_in_tahoe
130-331-05,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,130-331-14,kk_rename,YES,already_in_tahoe
130-331-05,PARCEL_SPLIT,"[2023, 2024, 2025]",3,ACCELA,130-331-14,accela_rename,YES,already_in_tahoe
130-331-05,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,130-331-14,kk_rename,YES,already_in_tahoe
130-331-05,PARCEL_SPLIT,"[2023, 2024, 2025]",3,KK,130-331-14,kk_rename,YES,already_in_tahoe
036-530-27,PARCEL_SPLIT,"[2013, 2014]",2,KK,036-530-023,kk_rename,YES,already_in_tahoe
036-530-27,PARCEL_SPLIT,"[2013, 2014]",2,KK,036-530-023,kk_rename,YES,already_in_tahoe
083-151-030,PARCEL_SPLIT,"[2013, 2014]",2,KK,083-151-005,kk_rename,YES,already_in_tahoe
083-151-030,PARCEL_SPLIT,"[2013, 2014]",2,KK,083-151-005,kk_rename,YES,already_in_tahoe
084-151-029,PARCEL_SPLIT,"[2013, 2014]",2,KK,084-151-004,kk_rename,YES,already_in_tahoe
084-151-029,PARCEL_SPLIT,"[2013, 2014]",2,KK,084-151-004,kk_rename,YES,already_in_tahoe
084-151-029,PARCEL_SPLIT,"[2013, 2014]",2,KK,084-151-004,kk_rename,YES,already_in_tahoe
084-151-029,PARCEL_SPLIT,"[2013, 2014]",2,KK,084-151-004,kk_rename,YES,already_in_tahoe
084-151-030,PARCEL_SPLIT,"[2013, 2014]",2,KK,084-151-017,kk_rename,YES,already_in_tahoe
084-151-030,PARCEL_SPLIT,"[2013, 2014]",2,KK,084-151-017,kk_rename,YES,already_in_tahoe
084-151-030,PARCEL_SPLIT,"[2013, 2014]",2,KK,084-151-017,kk_rename,YES,already_in_tahoe
084-151-030,PARCEL_SPLIT,"[2013, 2014]",2,KK,084-151-017,kk_rename,YES,already_in_tahoe
090-074-027,PARCEL_SPLIT,[2013],2,KK,090-074-009,kk_rename,YES,already_in_tahoe
090-074-027,PARCEL_SPLIT,[2013],2,KK,090-074-009,kk_rename,YES,already_in_tahoe
090-074-027,PARCEL_SPLIT,[2013],2,KK,090-074-009,kk_rename,YES,already_in_tahoe
090-074-027,PARCEL_SPLIT,[2013],2,KK,090-074-009,kk_rename,YES,already_in_tahoe
090-222-060,PARCEL_SPLIT,"[2013, 2014]",2,KK,090-222-013,kk_rename,YES,already_in_tahoe
090-222-060,PARCEL_SPLIT,"[2013, 2014]",2,KK,090-222-061,kk_rename,YES,already_in_tahoe
090-222-060,PARCEL_SPLIT,"[2013, 2014]",2,KK,090-222-013,kk_rename,YES,already_in_tahoe
090-222-060,PARCEL_SPLIT,"[2013, 2014]",2,KK,090-222-061,kk_rename,YES,already_in_tahoe
093-042-029,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-014,kk_rename,YES,already_in_tahoe
093-042-029,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-014,kk_rename,YES,already_in_tahoe
093-042-029,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-014,kk_rename,YES,already_in_tahoe
093-042-029,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-014,kk_rename,YES,already_in_tahoe
093-042-032,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-015,kk_rename,YES,already_in_tahoe
093-042-032,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-015,kk_rename,YES,already_in_tahoe
093-042-032,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-015,kk_rename,YES,already_in_tahoe
093-042-032,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-015,kk_rename,YES,already_in_tahoe
093-042-037,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-009,kk_rename,YES,already_in_tahoe
093-042-037,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-009,kk_rename,YES,already_in_tahoe
093-042-037,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-009,kk_rename,YES,already_in_tahoe
093-042-037,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-009,kk_rename,YES,already_in_tahoe
093-042-038,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-008,kk_rename,YES,already_in_tahoe
093-042-038,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-008,kk_rename,YES,already_in_tahoe
093-042-038,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-008,kk_rename,YES,already_in_tahoe
093-042-038,PARCEL_SPLIT,"[2013, 2014]",2,KK,093-042-008,kk_rename,YES,already_in_tahoe
094-122-058,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-122-028,kk_rename,YES,already_in_tahoe
094-122-058,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-122-028,kk_rename,YES,already_in_tahoe
094-122-058,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-122-028,kk_rename,YES,already_in_tahoe
094-122-058,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-122-028,kk_rename,YES,already_in_tahoe
094-140-067,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-140-063,kk_rename,YES,already_in_tahoe
094-140-067,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-140-063,kk_rename,YES,already_in_tahoe
094-140-067,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-140-063,kk_rename,YES,already_in_tahoe
094-140-067,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-140-063,kk_rename,YES,already_in_tahoe
094-171-011,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-171-007,kk_rename,YES,already_in_tahoe
094-171-011,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-171-007,kk_rename,YES,already_in_tahoe
094-200-049,PARCEL_SPLIT,"[2024, 2025]",2,ACCELA,094-200-061,accela_rename,YES,already_in_tahoe
094-200-049,PARCEL_SPLIT,"[2024, 2025]",2,KK,094-200-061,kk_rename,YES,already_in_tahoe
094-200-049,PARCEL_SPLIT,"[2024, 2025]",2,ACCELA,094-200-061,accela_rename,YES,already_in_tahoe
094-200-049,PARCEL_SPLIT,"[2024, 2025]",2,KK,094-200-061,kk_rename,YES,already_in_tahoe
094-233-015,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-233-005,kk_rename,YES,already_in_tahoe
094-233-015,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-233-005,kk_rename,YES,already_in_tahoe
