Building_ID,APN,APN_canon,Square_Feet,Original_Year_Built,Feature,Surface,Parcel_Acres,Residential_Units,Units_Assigned,COUNTY,JURISDICTION
11923,023-734-010,023-734-010,2350.52,1976,Building,Hard,0.140849490658445,1.0,1,EL,CSLT
11924,023-732-030,023-732-030,1126.29,1974,Building,Hard,0.14075016317372,1.0,1,EL,CSLT
11925,031-154-008,031-154-008,493.11,1954,Building,Hard,0.1149227428316515,1.0,1,EL,CSLT
11926,031-203-002,031-203-002,1797.38,1976,Building,Hard,0.114876553215939,1.0,1,EL,CSLT
11927,023-661-034,023-661-034,1827.8,1974,Building,Hard,0.1726530963595785,1.0,1,EL,CSLT
11928,023-741-026,023-741-026,2178.56,1964,Building,Hard,0.1292850889200907,1.0,1,EL,CSLT
11929,031-204-011,031-204-011,412.25,1958,Building,Hard,0.1199933125238361,1.0,1,EL,CSLT
11930,031-151-004,031-151-004,867.88,1975,Building,Hard,0.1145285998330626,1.0,1,EL,CSLT
11931,025-061-032,025-061-032,17281.54,,Building,Hard,19.33293308777567,0.0,0,EL,CSLT
11932,031-074-013,031-074-013,267.62,1961,Building,Hard,0.1149215388027279,1.0,0,EL,CSLT
11933,023-742-003,023-742-003,1377.5,1963,Building,Hard,0.1409411271676707,1.0,1,EL,CSLT
11934,023-665-005,023-665-005,755.04,1956,Building,Hard,0.1430875827526955,1.0,1,EL,CSLT
11935,023-541-034,023-541-034,1513.49,1957,Building,Hard,0.1732878875115663,1.0,1,EL,CSLT
11936,031-113-004,031-113-004,669.62,1950,Building,Hard,0.6889013524537912,4.0,1,EL,CSLT
11937,031-074-015,031-074-015,1848.3,1963,Building,Hard,0.1151490072524804,2.0,2,EL,CSLT
11938,018-260-007,018-260-007,720.87,1958,Building,Hard,0.2985600274837566,1.0,1,EL,EL
11939,023-102-023,023-102-023,686.71,1965,Building,Hard,0.1213694861276422,1.0,1,EL,CSLT
11940,023-733-027,023-733-027,283.57,1975,Building,Hard,0.1410904586340254,1.0,0,EL,CSLT
11941,031-123-018,031-123-018,543.22,1976,Building,Hard,0.1150295647156781,2.0,2,EL,CSLT
11942,031-113-006,031-113-006,1405.3,1954,Building,Hard,0.1152324004383232,1.0,1,EL,CSLT
11943,031-151-018,031-151-018,1363.16,1953,Building,Hard,0.1149221850267104,1.0,1,EL,CSLT
11944,031-154-012,031-154-012,1466.8,1962,Building,Hard,0.1152335670231265,1.0,1,EL,CSLT
11945,019-061-002,019-061-002,230.04,,Building,Hard,232.40130405532375,0.0,0,EL,EL
11946,023-541-035,023-541-035,1825.52,1960,Building,Hard,0.1744470580410203,1.0,1,EL,CSLT
11947,023-645-002,023-645-002,698.09,1958,Building,Hard,0.2267820213880072,1.0,1,EL,CSLT
11948,019-071-004,019-071-004,166.27,,Building,Hard,283.12889245764023,0.0,0,EL,EL
11949,023-734-027,023-734-027,2152.36,1975,Building,Hard,0.1401578791409719,1.0,1,EL,CSLT
11950,031-203-019,031-203-019,1069.35,1977,Building,Hard,0.1149232622449273,1.0,1,EL,CSLT
11951,031-236-003,031-236-003,554.6,1952,Building,Hard,0.2716151895330935,1.0,1,EL,CSLT
11952,023-102-034,023-102-034,901.94,1975,Building,Hard,0.12166838416494,1.0,1,EL,CSLT
11953,031-123-008,031-123-008,862.08,1976,Building,Hard,0.1149227297147838,1.0,1,EL,CSLT
11954,031-078-002,031-078-002,698.69,1962,Building,Hard,0.1149325487816895,1.0,1,EL,CSLT
11955,023-651-006,023-651-006,2989.39,1972,Building,Hard,0.1831432021539829,1.0,1,EL,CSLT
11956,023-911-014,023-911-014,3294.6,1966,Building,Hard,0.1796495038449003,1.0,1,EL,CSLT
11957,023-733-027,023-733-027,683.29,1975,Building,Hard,0.1410904586340254,1.0,1,EL,CSLT
11958,023-731-006,023-731-006,2533.87,1975,Building,Hard,0.1673911495147831,1.0,1,EL,CSLT
11959,031-074-013,031-074-013,305.2,1961,Building,Hard,0.1149215388027279,1.0,1,EL,CSLT
11960,031-154-007,031-154-007,1265.23,1951,Building,Hard,0.1148762602562901,1.0,1,EL,CSLT
11961,023-734-011,023-734-011,1401.88,1972,Building,Hard,0.1401583720448644,1.0,1,EL,CSLT
11962,031-156-002,031-156-002,963.44,1956,Building,Hard,0.114756487135183,1.0,1,EL,CSLT
11963,031-201-006,031-201-006,708.34,1956,Building,Hard,0.1145295249582464,1.0,1,EL,CSLT
11964,031-207-015,031-207-015,977.1,1981,Building,Hard,0.1465770131005539,1.0,1,EL,CSLT
11965,031-154-013,031-154-013,124.13,1958,Building,Hard,0.1152334533154088,1.0,1,EL,CSLT
11966,023-103-024,023-103-024,2524.84,1926,Building,Hard,0.1219789380981045,1.0,1,EL,CSLT
11967,023-912-003,023-912-003,1233.34,1959,Building,Hard,0.1282431038194871,1.0,1,EL,CSLT
11968,025-061-032,025-061-032,1652.43,,Building,Hard,19.33293308777567,0.0,0,EL,CSLT
11969,023-644-013,023-644-013,3081.12,2017,Building,Hard,0.1892151101487295,1.0,1,EL,CSLT
11970,023-664-016,023-664-016,2400.63,1958,Building,Hard,0.1822335274057213,1.0,1,EL,CSLT
11971,023-741-007,023-741-007,2080.62,1966,Building,Hard,0.1407559187042948,1.0,1,EL,CSLT
11972,023-541-036,023-541-036,1182.1,1975,Building,Hard,0.1741616380599148,1.0,1,EL,CSLT
11973,023-742-027,023-742-027,1761.75,1976,Building,Hard,0.1404399444521585,1.0,1,EL,CSLT
11974,023-912-008,023-912-008,1635.34,1963,Building,Hard,0.1909068254031738,1.0,1,EL,CSLT
11975,023-732-018,023-732-018,1396.19,1976,Building,Hard,0.1327246854865499,1.0,1,EL,CSLT
11976,023-541-038,023-541-038,995.33,1957,Building,Hard,0.1736873434808326,1.0,1,EL,CSLT
11977,023-661-033,023-661-033,1244.73,1965,Building,Hard,0.1729034093889837,1.0,1,EL,CSLT
11978,023-741-025,023-741-025,2536.14,1961,Building,Hard,0.1284017552736937,1.0,1,EL,CSLT
11979,023-732-029,023-732-029,1570.43,1963,Building,Hard,0.140750157357698,1.0,1,EL,CSLT
11980,031-165-011,031-165-011,1691.14,1965,Building,Hard,0.114755789398641,1.0,1,EL,CSLT
11981,031-207-018,031-207-018,1344.76,1976,Building,Hard,0.1148025625230519,1.0,1,EL,CSLT
11982,031-074-012,031-074-012,367.84,1964,Building,Hard,0.1150409672878456,1.0,1,EL,CSLT
11983,031-207-016,031-207-016,778.95,1999,Building,Hard,0.1157256183118146,1.0,1,EL,CSLT
11984,019-061-002,019-061-002,268.76,,Building,Hard,232.40130405532375,0.0,0,EL,EL
11985,023-644-027,023-644-027,1940.54,1973,Building,Hard,0.2038866861018489,1.0,1,EL,CSLT
11986,031-285-006,031-285-006,552.33,,Building,Hard,0.1399932315626284,0.0,0,EL,CSLT
11987,031-074-014,031-074-014,772.12,1947,Building,Hard,0.2292832273336335,3.0,3,EL,CSLT
11988,031-078-001,031-078-001,859.81,1962,Building,Hard,0.1149220582163983,1.0,1,EL,CSLT
11989,031-151-003,031-151-003,552.33,1959,Building,Hard,0.1154590696270431,1.0,1,EL,CSLT
11990,023-542-029,023-542-029,1194.53,1961,Building,Hard,0.1840438339481623,1.0,0,EL,CSLT
11991,031-207-017,031-207-017,1270.83,1997,Building,Hard,0.1156108136235738,1.0,1,EL,CSLT
11992,031-071-001,031-071-001,978.24,1947,Building,Hard,0.3449576782042618,0.0,0,EL,CSLT
11993,031-204-005,031-204-005,115.02,1959,Building,Hard,0.1602433182612886,1.0,0,EL,CSLT
11994,019-110-001,019-110-001,179.93,,Building,Hard,17.45908716113013,0.0,0,EL,EL
11995,023-541-027,023-541-027,2138.7,1977,Building,Hard,0.2001685139692976,1.0,1,EL,CSLT
11996,025-061-032,025-061-032,7111.91,,Building,Hard,19.33293308777567,0.0,0,EL,CSLT
11997,031-123-014,031-123-014,519.3,1964,Building,Hard,0.1146130711741493,1.0,1,EL,CSLT
11998,031-156-001,031-156-001,1393.91,1960,Building,Hard,0.1150424511710673,1.0,1,EL,CSLT
11999,023-742-004,023-742-004,1874.49,1966,Building,Hard,0.1410311978213377,1.0,1,EL,CSLT
12000,025-061-032,025-061-032,2873.24,,Building,Hard,19.33293308777567,0.0,0,EL,CSLT
12001,031-078-014,031-078-014,530.29,1977,Building,Hard,0.1151491087939874,1.0,0,EL,CSLT
12002,019-071-004,019-071-004,422.5,,Building,Hard,283.12889245764023,0.0,0,EL,EL
12003,023-664-001,023-664-001,1109.21,1958,Building,Hard,0.1855023674669994,1.0,1,EL,CSLT
12004,023-541-037,023-541-037,1335.83,1960,Building,Hard,0.1737852331814802,1.0,1,EL,CSLT
12005,031-201-005,031-201-005,1167.29,1960,Building,Hard,0.1147686672201668,1.0,1,EL,CSLT
12006,031-207-019,031-207-019,802.87,1963,Building,Hard,0.2342158545431951,1.0,1,EL,CSLT
12007,018-250-005,018-250-005,445.28,1957,Building,Hard,0.3665743856166231,1.0,1,EL,EL
12008,023-101-007,023-101-007,1314.19,1958,Building,Hard,0.121358104178765,1.0,1,EL,CSLT
12009,031-204-010,031-204-010,2035.82,1961,Building,Hard,0.1632952494022603,1.0,1,EL,CSLT
12010,023-734-026,023-734-026,2104.94,1973,Building,Hard,0.1408497571103917,1.0,1,EL,CSLT
12011,023-643-003,023-643-003,924.0,1956,Building,Hard,0.1838180593763083,1.0,1,EL,CSLT
12012,023-645-001,023-645-001,2030.51,1976,Building,Hard,0.2255091351412794,1.0,1,EL,CSLT
12013,023-664-015,023-664-015,1835.77,1959,Building,Hard,0.1833667639283454,1.0,1,EL,CSLT
12014,031-113-004,031-113-004,562.58,1950,Building,Hard,0.6889013524537912,4.0,1,EL,CSLT
12015,031-154-014,031-154-014,197.02,1957,Building,Hard,0.1145294093738062,1.0,1,EL,CSLT
12016,031-201-018,031-201-018,338.23,1975,Building,Hard,0.114986518824361,1.0,1,EL,CSLT
12017,031-204-009,031-204-009,687.85,1980,Building,Hard,0.1149238200470768,1.0,1,EL,CSLT
12018,023-102-022,023-102-022,1712.78,1977,Building,Hard,0.1219773734980338,1.0,1,EL,CSLT
12019,025-061-030,025-061-030,378.09,,Building,Hard,0.8365617110967689,0.0,0,EL,CSLT
12020,023-102-035,023-102-035,1728.73,1978,Building,Hard,0.1219777309096932,1.0,1,EL,CSLT
12021,023-542-029,023-542-029,1597.77,1961,Building,Hard,0.1840438339481623,1.0,1,EL,CSLT
12022,023-733-015,023-733-015,1356.34,1965,Building,Hard,0.1328224957627597,1.0,1,EL,CSLT
12023,031-204-005,031-204-005,700.38,1959,Building,Hard,0.1602433182612886,1.0,1,EL,CSLT
12024,023-912-002,023-912-002,1256.12,1959,Building,Hard,0.1559704582257773,1.0,1,EL,CSLT
12025,031-201-004,031-201-004,471.47,1958,Building,Hard,0.114830080465198,1.0,1,EL,CSLT
12026,023-103-023,023-103-023,742.52,1956,Building,Hard,0.1219781588756681,1.0,1,EL,CSLT
12027,023-556-001,023-556-001,908.79,1975,Building,Hard,0.2735131669027075,1.0,1,EL,CSLT
12028,023-741-008,023-741-008,1762.01,1966,Building,Hard,0.1408443109525823,1.0,1,EL,CSLT
12029,023-733-026,023-733-026,1544.24,1976,Building,Hard,0.1409260801213748,1.0,1,EL,CSLT
12030,031-290-047,031-290-047,318.87,,Building,Hard,1.1444756162214844,0.0,0,EL,CSLT
12031,031-154-004,031-154-004,118.44,1959,Building,Hard,0.1152334411432013,1.0,0,EL,CSLT
12032,023-643-007,023-643-007,2229.81,1961,Building,Hard,0.2080861634902958,1.0,1,EL,CSLT
12033,023-912-011,023-912-011,1965.6,1964,Building,Hard,0.1840489434696177,1.0,1,EL,CSLT
12034,023-644-028,023-644-028,2037.35,1965,Building,Hard,0.2040232163433568,1.0,1,EL,CSLT
12035,023-731-005,023-731-005,2020.51,1969,Building,Hard,0.1531665990678283,1.0,1,EL,CSLT
12036,031-285-005,031-285-005,802.87,1962,Building,Hard,0.1396053237387394,2.0,1,EL,CSLT
12037,031-165-010,031-165-010,1790.22,1962,Building,Hard,0.1150420585785114,1.0,1,EL,CSLT
12038,031-113-004,031-113-004,1396.57,1950,Building,Hard,0.6889013524537912,4.0,1,EL,CSLT
12039,023-554-001,023-554-001,2302.7,1976,Building,Hard,0.1732648406129571,1.0,1,EL,CSLT
12040,023-644-026,023-644-026,2451.46,,Building,Hard,0.1916161638313963,0.0,0,EL,CSLT
12041,023-644-011,023-644-011,1611.43,1974,Building,Hard,0.1891450768784674,1.0,1,EL,CSLT
12042,023-664-014,023-664-014,938.39,1958,Building,Hard,0.1828980194832728,1.0,1,EL,CSLT
12043,031-123-001,031-123-001,2650.04,1948,Building,Hard,0.1145177166415226,3.0,3,EL,CSLT
12044,023-741-024,023-741-024,2232.09,1965,Building,Hard,0.1411702200107503,1.0,1,EL,CSLT
12045,031-123-013,031-123-013,601.3,1959,Building,Hard,0.1147686822058447,1.0,1,EL,CSLT
12046,031-154-017,031-154-017,1915.5,1974,Building,Hard,0.2293935851273067,1.0,1,EL,CSLT
12047,025-061-032,025-061-032,5712.31,,Building,Hard,19.33293308777567,0.0,0,EL,CSLT
12048,023-554-002,023-554-002,1160.97,1956,Building,Hard,0.1728595105092731,1.0,1,EL,CSLT
12049,023-665-007,023-665-007,1071.63,1975,Building,Hard,0.1546760210822311,1.0,1,EL,CSLT
12050,031-152-012,031-152-012,775.54,1975,Building,Hard,0.1149233890517923,1.0,1,EL,CSLT
12051,023-554-006,023-554-006,1002.17,1975,Building,Hard,0.2012115829615253,1.0,1,EL,CSLT
12052,023-742-026,023-742-026,2193.37,1963,Building,Hard,0.1401150668078283,1.0,1,EL,CSLT
12053,031-207-014,031-207-014,1826.67,1961,Building,Hard,0.1469177339231548,1.0,1,EL,CSLT
12054,031-078-014,031-078-014,1404.2,1977,Building,Hard,0.1151491087939874,1.0,1,EL,CSLT
12055,023-732-019,023-732-019,1358.62,1965,Building,Hard,0.1525904138838407,1.0,1,EL,CSLT
12056,031-154-004,031-154-004,201.58,1959,Building,Hard,0.1152334411432013,1.0,1,EL,CSLT
12057,031-154-016,031-154-016,503.36,1977,Building,Hard,0.1147564889851603,1.0,1,EL,CSLT
12058,031-078-003,031-078-003,1391.53,1964,Building,Hard,0.1153643894505114,1.0,1,EL,CSLT
12059,019-071-004,019-071-004,204.99,,Building,Hard,283.12889245764023,0.0,0,EL,EL
12060,023-644-029,023-644-029,1560.19,1966,Building,Hard,0.2052412783861523,1.0,1,EL,CSLT
12061,023-743-001,023-743-001,2799.23,1958,Building,Hard,0.1506564384753666,1.0,1,EL,CSLT
12062,023-643-002,023-643-002,1856.28,1972,Building,Hard,0.1838539608604045,1.0,1,EL,CSLT
12063,031-113-004,031-113-004,898.53,1950,Building,Hard,0.6889013524537912,4.0,1,EL,CSLT
12064,023-732-028,023-732-028,2289.84,1978,Building,Hard,0.1617847842477705,1.0,1,EL,CSLT
12065,023-664-002,023-664-002,1368.87,1974,Building,Hard,0.1833654944057864,1.0,1,EL,CSLT
12066,023-661-032,023-661-032,1134.27,1971,Building,Hard,0.1719317240402625,1.0,1,EL,CSLT
12067,023-734-025,023-734-025,1405.31,1960,Building,Hard,0.1405530701152122,1.0,1,EL,CSLT
12068,031-071-006,031-071-006,1744.68,1952,Building,Hard,0.689198511682402,0.0,0,EL,CSLT
12069,031-151-001,031-151-001,1170.62,1950,Building,Hard,0.1149226038457648,1.0,1,EL,CSLT
12070,031-290-047,031-290-047,2017.66,,Building,Hard,1.1444756162214844,0.0,0,EL,CSLT
12071,018-220-007,018-220-007,1375.7,1957,Building,Hard,0.3477283366189831,1.0,1,EL,EL
12072,023-101-008,023-101-008,1970.17,1976,Building,Hard,0.1216678470024332,1.0,1,EL,CSLT
12073,023-554-005,023-554-005,1200.31,1963,Building,Hard,0.1722972324986849,1.0,1,EL,CSLT
12074,031-285-005,031-285-005,924.72,1962,Building,Hard,0.1396053237387394,2.0,1,EL,CSLT
12075,023-554-003,023-554-003,2118.21,1955,Building,Hard,0.1800640312934379,1.0,1,EL,CSLT
12076,031-165-019,031-165-019,849.56,1957,Building,Hard,0.1724451879896682,2.0,1,EL,CSLT
12077,023-742-005,023-742-005,1356.13,1976,Building,Hard,0.1404549900484883,1.0,1,EL,CSLT
12078,023-644-010,023-644-010,2349.4,1962,Building,Hard,0.1892574733297842,1.0,1,EL,CSLT
12079,031-075-015,031-075-015,1272.06,1947,Building,Hard,0.1148766790853376,1.0,1,EL,CSLT
12080,031-152-011,031-152-011,189.04,1975,Building,Hard,0.1150419064766398,1.0,1,EL,CSLT
12081,023-102-021,023-102-021,2049.88,1977,Building,Hard,0.1219320840383787,1.0,1,EL,CSLT
12082,031-071-006,031-071-006,2775.32,1952,Building,Hard,0.689198511682402,0.0,0,EL,CSLT
12083,031-207-013,031-207-013,521.58,1953,Building,Hard,0.1143069359239823,1.0,1,EL,CSLT
12084,023-663-021,023-663-021,974.83,1958,Building,Hard,0.1774111213428316,1.0,1,EL,CSLT
12085,031-078-005,031-078-005,175.64,1973,Building,Hard,0.1147690176581882,1.0,0,EL,CSLT
12086,023-103-022,023-103-022,694.68,1956,Building,Hard,0.1219781588829251,1.0,1,EL,CSLT
12087,023-664-013,023-664-013,1444.55,1963,Building,Hard,0.1821649638794159,1.0,1,EL,CSLT
12088,023-733-025,023-733-025,1422.41,1983,Building,Hard,0.1329866408185021,1.0,1,EL,CSLT
12089,023-542-028,023-542-028,2048.74,1965,Building,Hard,0.1795798036228914,1.0,1,EL,CSLT
12090,023-756-001,023-756-001,3177.32,1961,Building,Hard,0.1745311887788527,1.0,1,EL,CSLT
12091,031-123-002,031-123-002,1495.27,1959,Building,Hard,0.1151498196481269,2.0,2,EL,CSLT
12092,019-110-001,019-110-001,335.95,,Building,Hard,17.45908716113013,0.0,0,EL,EL
12093,031-074-003,031-074-003,852.97,1956,Building,Hard,0.2292483810705769,2.0,1,EL,CSLT
12094,031-201-017,031-201-017,1652.43,1961,Building,Hard,0.1147175380509052,1.0,1,EL,CSLT
12095,031-078-012,031-078-012,1037.23,1957,Building,Hard,0.1149228827397294,1.0,1,EL,CSLT
12096,023-664-003,023-664-003,599.02,1959,Building,Hard,0.1820875051888767,1.0,1,EL,CSLT
12097,031-078-004,031-078-004,1369.79,1965,Building,Hard,0.1146120464053314,1.0,1,EL,CSLT
12098,019-061-002,019-061-002,245.98,,Building,Hard,232.40130405532375,0.0,0,EL,EL
12099,031-204-007,031-204-007,652.54,1952,Building,Hard,0.1147325249647847,1.0,1,EL,CSLT
12100,031-285-004,031-285-004,1136.54,1976,Building,Hard,0.1401590820924216,1.0,1,EL,CSLT
12101,031-152-013,031-152-013,298.37,1953,Building,Hard,0.1154593242116842,1.0,0,EL,CSLT
12102,031-204-004,031-204-004,985.08,1961,Building,Hard,0.1150346334989783,1.0,1,EL,CSLT
12103,023-644-030,023-644-030,1201.45,1967,Building,Hard,0.2058225296023356,1.0,1,EL,CSLT
12104,023-644-009,023-644-009,1096.68,1957,Building,Hard,0.188452721716651,1.0,1,EL,CSLT
12105,031-075-019,031-075-019,558.02,1947,Building,Hard,0.1149220582182806,1.0,1,EL,CSLT
12106,031-165-019,031-165-019,1494.13,1957,Building,Hard,0.1724451879896682,2.0,1,EL,CSLT
12107,031-201-002,031-201-002,1010.13,1961,Building,Hard,0.1149228827521741,2.0,1,EL,CSLT
12108,023-742-025,023-742-025,1387.08,1977,Building,Hard,0.1408557757017281,1.0,1,EL,CSLT
12109,023-912-007,023-912-007,1671.78,1958,Building,Hard,0.1904123588656774,1.0,1,EL,CSLT
12110,023-743-002,023-743-002,1619.4,1964,Building,Hard,0.1409960530140191,1.0,1,EL,CSLT
12111,031-123-012,031-123-012,961.16,1962,Building,Hard,0.1148397272564502,1.0,1,EL,CSLT
12112,031-074-003,031-074-003,1489.57,1956,Building,Hard,0.2292483810705769,2.0,1,EL,CSLT
12113,031-201-003,031-201-003,722.01,1961,Building,Hard,0.1155003045422661,1.0,1,EL,CSLT
12114,031-165-022,031-165-022,440.72,1953,Building,Hard,0.1727253616500264,1.0,1,EL,CSLT
12115,025-061-032,025-061-032,2720.63,,Building,Hard,19.33293308777567,0.0,0,EL,CSLT
12116,019-110-001,019-110-001,115.02,,Building,Hard,17.45908716113013,0.0,0,EL,EL
12117,019-071-004,019-071-004,174.24,,Building,Hard,283.12889245764023,0.0,0,EL,EL
12118,019-071-004,019-071-004,244.85,,Building,Hard,283.12889245764023,0.0,0,EL,EL
12119,031-154-015,031-154-015,782.37,1975,Building,Hard,0.1150411947018993,1.0,1,EL,CSLT
12120,019-110-001,019-110-001,256.23,,Building,Hard,17.45908716113013,0.0,0,EL,EL
12121,023-543-023,023-543-023,1641.03,1982,Building,Hard,0.1728349615835999,1.0,1,EL,CSLT
12122,023-543-024,023-543-024,737.95,1955,Building,Hard,0.1808708982381202,1.0,1,EL,CSLT
12123,022-123-013,022-123-013,2786.68,1995,Building,Hard,0.2770523907926188,1.0,1,EL,CSLT
12124,022-121-012,022-121-012,1768.58,1999,Building,Hard,0.1407091260792273,1.0,1,EL,CSLT
12125,019-110-001,019-110-001,234.6,,Building,Hard,17.45908716113013,0.0,0,EL,EL
12126,023-732-020,023-732-020,996.46,1964,Building,Hard,0.151754288352097,1.0,1,EL,CSLT
12127,031-152-010,031-152-010,354.17,1959,Building,Hard,0.1147561217019965,1.0,1,EL,CSLT
12128,023-101-009,023-101-009,660.51,1958,Building,Hard,0.1219777952981844,1.0,1,EL,CSLT
12129,023-542-002,023-542-002,936.11,1956,Building,Hard,0.1793075503449939,1.0,1,EL,CSLT
12130,023-664-012,023-664-012,1467.93,1963,Building,Hard,0.1828979034318254,1.0,1,EL,CSLT
12131,031-121-022,031-121-022,967.99,1966,Building,Hard,0.1149226160109167,2.0,2,EL,CSLT
12132,031-123-003,031-123-003,1145.65,1975,Building,Hard,0.1151502000721408,1.0,1,EL,CSLT
12133,031-285-003,031-285-003,599.02,1976,Building,Hard,0.1401196382997782,1.0,1,EL,CSLT
12134,031-154-003,031-154-003,1366.58,1953,Building,Hard,0.1149229955146259,1.0,1,EL,CSLT
12135,019-071-004,019-071-004,177.66,,Building,Hard,283.12889245764023,0.0,0,EL,EL
12136,023-742-006,023-742-006,1527.15,1976,Building,Hard,0.1405564613388598,1.0,1,EL,CSLT
12137,023-102-020,023-102-020,1791.36,2010,Building,Hard,0.1219785614944784,1.0,1,EL,CSLT
12138,031-078-005,031-078-005,1511.53,1973,Building,Hard,0.1147690176581882,1.0,1,EL,CSLT
12139,019-071-004,019-071-004,1101.27,,Building,Hard,283.12889245764023,0.0,0,EL,EL
12140,023-103-021,023-103-021,614.96,1956,Building,Hard,0.1219330753066013,1.0,1,EL,CSLT
12141,031-078-011,031-078-011,569.41,1965,Building,Hard,0.1149219445191288,2.0,2,EL,CSLT
12142,031-075-018,031-075-018,1106.93,1947,Building,Hard,0.1149326474745213,1.0,1,EL,CSLT
12143,018-250-004,018-250-004,1039.74,1954,Building,Hard,0.4032813752467131,1.0,1,EL,EL
12144,023-102-037,023-102-037,1732.14,2006,Building,Hard,0.1216683925151446,1.0,1,EL,CSLT
12145,023-541-025,023-541-025,1040.88,1955,Building,Hard,0.1727564871371082,1.0,1,EL,CSLT
12146,023-543-001,023-543-001,3030.71,1957,Building,Hard,0.1701317674845616,1.0,1,EL,CSLT
12147,023-912-010,023-912-010,2702.41,1965,Building,Hard,0.1578409427438367,1.0,1,EL,CSLT
12148,023-733-017,023-733-017,1455.41,1963,Building,Hard,0.1484966031529739,1.0,1,EL,CSLT
12149,019-071-004,019-071-004,477.16,,Building,Hard,283.12889245764023,0.0,0,EL,EL
12150,019-071-004,019-071-004,366.7,,Building,Hard,283.12889245764023,0.0,0,EL,EL
12151,031-165-007,031-165-007,821.09,1951,Building,Hard,0.1147564880785166,1.0,1,EL,CSLT
12152,023-663-020,023-663-020,1064.79,1960,Building,Hard,0.1714360694200855,1.0,1,EL,CSLT
12153,031-152-013,031-152-013,665.07,1953,Building,Hard,0.1154593242116842,1.0,1,EL,CSLT
12154,031-201-002,031-201-002,888.28,1961,Building,Hard,0.1149228827521741,2.0,1,EL,CSLT
12155,023-743-029,023-743-029,1045.44,1965,Building,Hard,0.1514612658904992,1.0,1,EL,CSLT
12156,031-121-020,031-121-020,669.62,1949,Building,Hard,0.1147308908492935,1.0,1,EL,CSLT
12157,023-644-008,023-644-008,579.66,1957,Building,Hard,0.1893564086094843,1.0,1,EL,CSLT
12158,023-664-004,023-664-004,1464.53,1959,Building,Hard,0.1825539626643068,1.0,1,EL,CSLT
12159,023-733-024,023-733-024,1161.59,1966,Building,Hard,0.1365317745888225,1.0,1,EL,CSLT
12160,023-741-010,023-741-010,809.7,1965,Building,Hard,0.1408430417315851,1.0,1,EL,CSLT
12161,031-154-002,031-154-002,567.13,1957,Building,Hard,0.1149225907359752,1.0,1,EL,CSLT
12162,031-204-003,031-204-003,934.97,1959,Building,Hard,0.1149415133289469,1.0,1,EL,CSLT
12163,023-644-007,023-644-007,804.0,1962,Building,Hard,0.1888949117287967,1.0,1,EL,CSLT
12164,023-756-002,023-756-002,1697.98,1971,Building,Hard,0.1481097591191947,1.0,1,EL,CSLT
12165,031-123-011,031-123-011,774.4,1959,Building,Hard,0.1149229833434186,1.0,1,EL,CSLT
12166,031-121-018,031-121-018,1662.34,1957,Building,Hard,0.1148759088591134,1.0,1,EL,CSLT
12167,023-644-031,023-644-031,1146.79,1961,Building,Hard,0.2312206033322593,1.0,1,EL,CSLT
12168,023-742-024,023-742-024,856.39,2004,Building,Hard,0.1405572404269089,1.0,1,EL,CSLT
12169,023-734-014,023-734-014,1372.27,1964,Building,Hard,0.1401579258142033,1.0,1,EL,CSLT
12170,031-123-004,031-123-004,1172.11,1982,Building,Hard,0.1152318548085011,1.0,1,EL,CSLT
12171,019-110-001,019-110-001,637.74,,Building,Hard,17.45908716113013,0.0,0,EL,EL
12172,023-741-031,023-741-031,3087.36,2004,Building,Hard,0.2810454168788946,1.0,1,EL,CSLT
12173,031-152-009,031-152-009,320.01,1975,Building,Hard,0.1149225776198226,1.0,1,EL,CSLT
12174,023-542-027,023-542-027,770.98,1955,Building,Hard,0.1789638247388647,1.0,1,EL,CSLT
12175,023-743-003,023-743-003,1382.52,1959,Building,Hard,0.1401840567831811,1.0,1,EL,CSLT
12176,031-204-006,031-204-006,583.07,1961,Building,Hard,0.1388750166379524,1.0,1,EL,CSLT
12177,031-165-015,031-165-015,699.23,1959,Building,Hard,0.1146125274173538,1.0,1,EL,CSLT
12178,031-207-012,031-207-012,1680.18,1959,Building,Hard,0.1146813658126233,1.0,1,EL,CSLT
12179,023-912-012,023-912-012,1281.17,1958,Building,Hard,0.1251697390249056,1.0,1,EL,CSLT
12180,031-123-010,031-123-010,809.7,1977,Building,Hard,0.1149221850191621,1.0,1,EL,CSLT
12181,031-075-008,031-075-008,620.66,,Building,Hard,0.1152319685124401,0.0,0,EL,CSLT
12182,023-642-004,023-642-004,1346.08,1958,Building,Hard,0.2038948669399409,2.0,1,EL,CSLT
12183,031-290-037,031-290-037,1749.22,1984,Building,Hard,26.91423258138031,1.0,1,EL,CSLT
12184,031-165-006,031-165-006,655.96,1976,Building,Hard,0.114761851709627,1.0,1,EL,CSLT
12185,023-731-003,023-731-003,1400.78,1966,Building,Hard,0.1405839984670025,1.0,1,EL,CSLT
12186,031-201-001,031-201-001,514.75,1951,Building,Hard,0.1150416135201238,1.0,1,EL,CSLT
12187,023-734-023,023-734-023,1243.59,1964,Building,Hard,0.1408497571103917,1.0,1,EL,CSLT
12188,031-152-014,031-152-014,162.85,1953,Building,Hard,0.1145291726339322,1.0,1,EL,CSLT
12189,023-102-019,023-102-019,1871.08,1957,Building,Hard,0.1219773734999684,1.0,1,EL,CSLT
