APN,YEAR,Residential_Units,TouristAccommodation_Units,CommercialFloorArea_SqFt,COUNTY,JURISDICTION,PARCEL_ACRES,APN_canon,OriginalYrBuilt,OriginalYrBuilt_source_APN,match_method,CountyYearBuilt,COMBINED_YEAR_BUILT,combined_source
1319-30-628-001,2025,0,0,0.0,DG,DG,0.0083165933813671,1319-30-628-001,1974.0,1319-30-628-001,direct,1974.0,1974.0,original
1319-30-628-013,2025,0,0,0.0,DG,DG,0.0081588374823661,1319-30-628-013,1974.0,1319-30-628-013,direct,1974.0,1974.0,original
1319-30-526-002,2025,0,0,0.0,DG,DG,0.0286692741508183,1319-30-526-002,1980.0,1319-30-526-002,direct,1980.0,1980.0,original
1319-30-526-004,2025,0,0,0.0,DG,DG,0.023047972890363,1319-30-526-004,1980.0,1319-30-526-004,direct,1980.0,1980.0,original
1319-30-525-002,2025,0,0,0.0,DG,DG,0.0228419861070104,1319-30-525-002,1980.0,1319-30-525-002,direct,1980.0,1980.0,original
1319-30-523-003,2025,0,0,0.0,DG,DG,0.0182244084217403,1319-30-523-003,1975.0,1319-30-523-003,direct,1975.0,1975.0,original
1319-30-523-004,2025,0,0,0.0,DG,DG,0.0181330745074532,1319-30-523-004,1975.0,1319-30-523-004,direct,1975.0,1975.0,original
1319-30-523-002,2025,0,0,0.0,DG,DG,0.0181330745074532,1319-30-523-002,1975.0,1319-30-523-002,direct,1975.0,1975.0,original
1319-30-523-001,2025,0,0,0.0,DG,DG,0.0182244084217403,1319-30-523-001,1975.0,1319-30-523-001,direct,1975.0,1975.0,original
1319-30-518-004,2025,0,0,0.0,DG,DG,0.0137704660777103,1319-30-518-004,1979.0,1319-30-518-004,direct,1979.0,1979.0,original
1319-30-518-003,2025,0,0,0.0,DG,DG,0.0138027914212365,1319-30-518-003,1979.0,1319-30-518-003,direct,1979.0,1979.0,original
1319-30-518-002,2025,0,0,0.0,DG,DG,0.0137704660777103,1319-30-518-002,1979.0,1319-30-518-002,direct,1979.0,1979.0,original
1319-30-518-001,2025,0,0,0.0,DG,DG,0.0138027914212365,1319-30-518-001,1979.0,1319-30-518-001,direct,1979.0,1979.0,original
1319-30-516-043,2025,0,0,0.0,DG,DG,0.0145626334911027,1319-30-516-043,1980.0,1319-30-516-043,direct,1980.0,1980.0,original
1319-30-516-044,2025,0,0,0.0,DG,DG,0.0251543166576721,1319-30-516-044,1975.0,1319-30-516-044,direct,1976.0,1975.0,original
1319-30-629-023,2025,0,0,0.0,DG,DG,0.0593593134027866,1319-30-629-023,1981.0,1319-30-629-023,direct,1981.0,1981.0,original
1319-30-718-004,2025,0,0,0.0,DG,DG,0.0448360684234547,1319-30-718-004,1980.0,1319-30-718-004,direct,1980.0,1980.0,original
1319-30-718-003,2025,0,0,0.0,DG,DG,0.0447777807988917,1319-30-718-003,1980.0,1319-30-718-003,direct,1980.0,1980.0,original
1319-30-718-001,2025,0,0,0.0,DG,DG,0.0447777807988917,1319-30-718-001,1980.0,1319-30-718-001,direct,1980.0,1980.0,original
1319-30-718-002,2025,0,0,0.0,DG,DG,0.0448360684234547,1319-30-718-002,1980.0,1319-30-718-002,direct,1980.0,1980.0,original
1319-30-526-003,2025,0,0,0.0,DG,DG,0.0230078608472353,1319-30-526-003,1980.0,1319-30-526-003,direct,1980.0,1980.0,original
1319-30-716-004,2025,0,0,0.0,DG,DG,0.02872895065368,1319-30-716-004,1981.0,1319-30-716-004,direct,1979.0,1981.0,original
1319-30-716-003,2025,0,0,0.0,DG,DG,0.0287152992285711,1319-30-716-003,1981.0,1319-30-716-003,direct,1979.0,1981.0,original
1319-30-716-002,2025,0,0,0.0,DG,DG,0.02872895065368,1319-30-716-002,1981.0,1319-30-716-002,direct,1979.0,1981.0,original
1319-30-716-001,2025,0,0,0.0,DG,DG,0.0287152992285711,1319-30-716-001,1981.0,1319-30-716-001,direct,1979.0,1981.0,original
1319-30-715-004,2025,0,0,0.0,DG,DG,0.0287647125791007,1319-30-715-004,1980.0,1319-30-715-004,direct,1980.0,1980.0,original
1319-30-715-003,2025,0,0,0.0,DG,DG,0.0286789037119069,1319-30-715-003,1980.0,1319-30-715-003,direct,1980.0,1980.0,original
1319-30-715-002,2025,0,0,0.0,DG,DG,0.0287647125791007,1319-30-715-002,1980.0,1319-30-715-002,direct,1980.0,1980.0,original
1319-30-715-001,2025,0,0,0.0,DG,DG,0.0286789037119069,1319-30-715-001,1980.0,1319-30-715-001,direct,1980.0,1980.0,original
1319-30-717-003,2025,0,0,0.0,DG,DG,0.0449390113618807,1319-30-717-003,1980.0,1319-30-717-003,direct,1980.0,1980.0,original
1319-30-717-004,2025,0,0,0.0,DG,DG,0.0446739006439587,1319-30-717-004,1980.0,1319-30-717-004,direct,1980.0,1980.0,original
1319-30-717-001,2025,0,0,0.0,DG,DG,0.0449390113618807,1319-30-717-001,1980.0,1319-30-717-001,direct,1980.0,1980.0,original
1319-30-717-002,2025,0,0,0.0,DG,DG,0.0446739006439587,1319-30-717-002,1980.0,1319-30-717-002,direct,1980.0,1980.0,original
1319-30-714-002,2025,0,0,0.0,DG,DG,0.0449613483879561,1319-30-714-002,1980.0,1319-30-714-002,direct,1980.0,1980.0,original
1319-30-714-001,2025,0,0,0.0,DG,DG,0.0446508552369737,1319-30-714-001,1980.0,1319-30-714-001,direct,1980.0,1980.0,original
1319-30-714-004,2025,0,0,0.0,DG,DG,0.0449613483879561,1319-30-714-004,1987.0,1319-30-714-004,direct,1987.0,1987.0,original
1319-30-714-003,2025,0,0,0.0,DG,DG,0.0446508552369737,1319-30-714-003,1987.0,1319-30-714-003,direct,1987.0,1987.0,original
1319-30-713-004,2025,0,0,0.0,DG,DG,0.0447059006244256,1319-30-713-004,1980.0,1319-30-713-004,direct,1980.0,1980.0,original
1319-30-713-003,2025,0,0,0.0,DG,DG,0.0449070218524038,1319-30-713-003,1980.0,1319-30-713-003,direct,1980.0,1980.0,original
1319-30-713-002,2025,0,0,0.0,DG,DG,0.0447059006244256,1319-30-713-002,1980.0,1319-30-713-002,direct,1980.0,1980.0,original
1319-30-713-001,2025,0,0,0.0,DG,DG,0.0449070218524038,1319-30-713-001,1980.0,1319-30-713-001,direct,1980.0,1980.0,original
1319-30-635-004,2025,0,0,0.0,DG,DG,0.0287897766654844,1319-30-635-004,1974.0,1319-30-635-004,direct,1974.0,1974.0,original
1319-30-635-003,2025,0,0,0.0,DG,DG,0.0286540317768454,1319-30-635-003,1974.0,1319-30-635-003,direct,1974.0,1974.0,original
1319-30-635-002,2025,0,0,0.0,DG,DG,0.0287897766654844,1319-30-635-002,1974.0,1319-30-635-002,direct,1974.0,1974.0,original
1319-30-635-001,2025,0,0,0.0,DG,DG,0.0286540317768454,1319-30-635-001,1974.0,1319-30-635-001,direct,1974.0,1974.0,original
1319-30-633-004,2025,0,0,0.0,DG,DG,0.0287238973275294,1319-30-633-004,1974.0,1319-30-633-004,direct,1974.0,1974.0,original
1319-30-633-003,2025,0,0,0.0,DG,DG,0.0287206956556262,1319-30-633-003,1974.0,1319-30-633-003,direct,1974.0,1974.0,original
1319-30-636-004,2025,0,0,0.0,DG,DG,0.028734929331583,1319-30-636-004,1974.0,1319-30-636-004,direct,1974.0,1974.0,original
1319-30-636-003,2025,0,0,0.0,DG,DG,0.0287089219301766,1319-30-636-003,1974.0,1319-30-636-003,direct,1974.0,1974.0,original
1319-30-636-002,2025,0,0,0.0,DG,DG,0.028734929331583,1319-30-636-002,1974.0,1319-30-636-002,direct,1974.0,1974.0,original
1319-30-636-001,2025,0,0,0.0,DG,DG,0.0287089219301766,1319-30-636-001,1974.0,1319-30-636-001,direct,1974.0,1974.0,original
1319-30-633-002,2025,0,0,0.0,DG,DG,0.0287238973275294,1319-30-633-002,1974.0,1319-30-633-002,direct,1974.0,1974.0,original
1319-30-633-001,2025,0,0,0.0,DG,DG,0.0287206956556262,1319-30-633-001,1974.0,1319-30-633-001,direct,1974.0,1974.0,original
1319-30-631-019,2025,0,0,0.0,DG,DG,0.0149905609035976,1319-30-631-019,1988.0,1319-30-631-019,direct,1988.0,1988.0,original
1319-30-631-010,2025,0,0,0.0,DG,DG,0.0149905609035976,1319-30-631-010,1988.0,1319-30-631-010,direct,1988.0,1988.0,original
1319-30-631-020,2025,0,0,0.0,DG,DG,0.015090797784846,1319-30-631-020,1988.0,1319-30-631-020,direct,1988.0,1988.0,original
1319-30-631-026,2025,0,0,0.0,DG,DG,0.014980481580844,1319-30-631-026,1988.0,1319-30-631-026,direct,1988.0,1988.0,original
1319-30-631-017,2025,0,0,0.0,DG,DG,0.014980481580844,1319-30-631-017,1988.0,1319-30-631-017,direct,1988.0,1988.0,original
1319-30-631-027,2025,0,0,0.0,DG,DG,0.0148412479804897,1319-30-631-027,1988.0,1319-30-631-027,direct,1988.0,1988.0,original
1319-30-631-018,2025,0,0,0.0,DG,DG,0.0148412479804897,1319-30-631-018,1988.0,1319-30-631-018,direct,1988.0,1988.0,original
1319-30-631-001,2025,0,0,0.0,DG,DG,0.0149905609035976,1319-30-631-001,1988.0,1319-30-631-001,direct,1988.0,1988.0,original
1319-30-631-002,2025,0,0,0.0,DG,DG,0.015090797784846,1319-30-631-002,1988.0,1319-30-631-002,direct,1988.0,1988.0,original
1319-30-631-003,2025,0,0,0.0,DG,DG,0.0149795347258655,1319-30-631-003,1988.0,1319-30-631-003,direct,1988.0,1988.0,original
1319-30-631-011,2025,0,0,0.0,DG,DG,0.015090797784846,1319-30-631-011,1988.0,1319-30-631-011,direct,1988.0,1988.0,original
1319-30-631-021,2025,0,0,0.0,DG,DG,0.0149795347258655,1319-30-631-021,1988.0,1319-30-631-021,direct,1988.0,1988.0,original
1319-30-631-012,2025,0,0,0.0,DG,DG,0.0149795347258655,1319-30-631-012,1988.0,1319-30-631-012,direct,1988.0,1988.0,original
1319-30-631-014,2025,0,0,0.0,DG,DG,0.0150478842577173,1319-30-631-014,1988.0,1319-30-631-014,direct,1988.0,1988.0,original
1319-30-631-005,2025,0,0,0.0,DG,DG,0.0150478842577173,1319-30-631-005,1988.0,1319-30-631-005,direct,1988.0,1988.0,original
1319-30-631-008,2025,0,0,0.0,DG,DG,0.014980481580844,1319-30-631-008,1988.0,1319-30-631-008,direct,1988.0,1988.0,original
1319-30-631-009,2025,0,0,0.0,DG,DG,0.0148412479804897,1319-30-631-009,1988.0,1319-30-631-009,direct,1988.0,1988.0,original
1319-30-629-024,2025,0,0,0.0,DG,DG,0.0595382316757774,1319-30-629-024,1981.0,1319-30-629-024,direct,1981.0,1981.0,original
1319-30-628-023,2025,0,0,0.0,DG,DG,0.0082427022636417,1319-30-628-023,1974.0,1319-30-628-023,direct,1974.0,1974.0,original
1319-30-628-012,2025,0,0,0.0,DG,DG,0.0082427022636417,1319-30-628-012,1974.0,1319-30-628-012,direct,1974.0,1974.0,original
1319-30-628-024,2025,0,0,0.0,DG,DG,0.0082749542142525,1319-30-628-024,1974.0,1319-30-628-024,direct,1974.0,1974.0,original
1319-30-628-011,2025,0,0,0.0,DG,DG,0.0082749542142525,1319-30-628-011,1974.0,1319-30-628-011,direct,1974.0,1974.0,original
1319-30-530-006,2025,0,0,0.0,DG,DG,0.0199585380290911,1319-30-530-006,1975.0,1319-30-530-006,direct,1975.0,1975.0,original
1319-30-530-005,2025,0,0,0.0,DG,DG,0.0197795557507258,1319-30-530-005,1975.0,1319-30-530-005,direct,1975.0,1975.0,original
1319-30-530-004,2025,0,0,0.0,DG,DG,0.0202411424336988,1319-30-530-004,1975.0,1319-30-530-004,direct,1975.0,1975.0,original
1319-30-530-002,2025,0,0,0.0,DG,DG,0.0197795557507258,1319-30-530-002,1975.0,1319-30-530-002,direct,1975.0,1975.0,original
1319-30-530-001,2025,0,0,0.0,DG,DG,0.0202411424336988,1319-30-530-001,1975.0,1319-30-530-001,direct,1975.0,1975.0,original
1319-30-530-003,2025,0,0,0.0,DG,DG,0.0199585380290911,1319-30-530-003,1975.0,1319-30-530-003,direct,1975.0,1975.0,original
1319-30-529-003,2025,0,0,0.0,DG,DG,0.0367330020794124,1319-30-529-003,1974.0,1319-30-529-003,direct,1974.0,1974.0,original
1319-30-529-001,2025,0,0,0.0,DG,DG,0.0367330020794124,1319-30-529-001,1974.0,1319-30-529-001,direct,1974.0,1974.0,original
1319-30-529-002,2025,0,0,0.0,DG,DG,0.0367951974328733,1319-30-529-002,1974.0,1319-30-529-002,direct,1974.0,1974.0,original
1319-30-528-005,2025,0,0,0.0,DG,DG,0.0262471486395389,1319-30-528-005,1983.0,1319-30-528-005,direct,1983.0,1983.0,original
1319-30-528-003,2025,0,0,0.0,DG,DG,0.0262471486395389,1319-30-528-003,1983.0,1319-30-528-003,direct,1983.0,1983.0,original
1319-30-528-006,2025,0,0,0.0,DG,DG,0.0264278225282443,1319-30-528-006,1983.0,1319-30-528-006,direct,1983.0,1983.0,original
1319-30-528-004,2025,0,0,0.0,DG,DG,0.0264278225282443,1319-30-528-004,1983.0,1319-30-528-004,direct,1983.0,1983.0,original
1319-30-528-001,2025,0,0,0.0,DG,DG,0.0262471486395389,1319-30-528-001,1983.0,1319-30-528-001,direct,1983.0,1983.0,original
1319-30-528-002,2025,0,0,0.0,DG,DG,0.0264278225282443,1319-30-528-002,1983.0,1319-30-528-002,direct,1983.0,1983.0,original
1319-30-524-003,2025,0,0,0.0,DG,DG,0.0184174911491284,1319-30-524-003,1975.0,1319-30-524-003,direct,1975.0,1975.0,original
1319-30-524-004,2025,0,0,0.0,DG,DG,0.0183468398160543,1319-30-524-004,1975.0,1319-30-524-004,direct,1975.0,1975.0,original
1319-30-524-002,2025,0,0,0.0,DG,DG,0.0183468398160543,1319-30-524-002,1975.0,1319-30-524-002,direct,1975.0,1975.0,original
1319-30-524-001,2025,0,0,0.0,DG,DG,0.0184174911491284,1319-30-524-001,1975.0,1319-30-524-001,direct,1975.0,1975.0,original
1319-30-517-004,2025,0,0,0.0,DG,DG,0.0138906742940768,1319-30-517-004,1980.0,1319-30-517-004,direct,1980.0,1980.0,original
1319-30-517-002,2025,0,0,0.0,DG,DG,0.0138906742940768,1319-30-517-002,1980.0,1319-30-517-002,direct,1980.0,1980.0,original
1319-30-517-001,2025,0,0,0.0,DG,DG,0.0139606169828586,1319-30-517-001,1980.0,1319-30-517-001,direct,1980.0,1980.0,original
1319-30-516-002,2025,0,0,0.0,DG,DG,0.0229775215193416,1319-30-516-002,1973.0,1319-30-516-002,direct,1973.0,1973.0,original
1319-30-516-003,2025,0,0,0.0,DG,DG,0.0229777244134823,1319-30-516-003,1973.0,1319-30-516-003,direct,1973.0,1973.0,original
1319-30-516-004,2025,0,0,0.0,DG,DG,0.0275731473461803,1319-30-516-004,1975.0,1319-30-516-004,direct,1975.0,1975.0,original
1319-30-516-005,2025,0,0,0.0,DG,DG,0.0183818117307911,1319-30-516-005,1973.0,1319-30-516-005,direct,1973.0,1973.0,original
1319-30-516-020,2025,0,0,0.0,DG,DG,0.0183823621182267,1319-30-516-020,1983.0,1319-30-516-020,direct,1983.0,1983.0,original
1319-30-516-019,2025,0,0,0.0,DG,DG,0.0183816642494508,1319-30-516-019,1983.0,1319-30-516-019,direct,1983.0,1983.0,original
1319-30-516-039,2025,0,0,0.0,DG,DG,0.0229779308755771,1319-30-516-039,1974.0,1319-30-516-039,direct,1974.0,1974.0,original
1319-30-516-021,2025,0,0,0.0,DG,DG,0.0183821895147989,1319-30-516-021,1984.0,1319-30-516-021,direct,1984.0,1984.0,original
1319-30-516-018,2025,0,0,0.0,DG,DG,0.0183821116037606,1319-30-516-018,1983.0,1319-30-516-018,direct,1983.0,1983.0,original
1319-30-516-038,2025,0,0,0.0,DG,DG,0.0229774292485048,1319-30-516-038,1974.0,1319-30-516-038,direct,1974.0,1974.0,original
1319-30-516-022,2025,0,0,0.0,DG,DG,0.0183820196771156,1319-30-516-022,1984.0,1319-30-516-022,direct,1984.0,1984.0,original
1319-30-516-023,2025,0,0,0.0,DG,DG,0.0183819934728742,1319-30-516-023,1984.0,1319-30-516-023,direct,1984.0,1984.0,original
1319-30-516-024,2025,0,0,0.0,DG,DG,0.0183821895147989,1319-30-516-024,1984.0,1319-30-516-024,direct,1984.0,1984.0,original
1319-30-516-042,2025,0,0,0.0,DG,DG,0.0154312925426415,1319-30-516-042,1980.0,1319-30-516-042,direct,1980.0,1980.0,original
1319-30-516-045,2025,0,0,0.0,DG,DG,0.0183746087034854,1319-30-516-045,1975.0,1319-30-516-045,direct,1976.0,1975.0,original
1319-30-516-029,2025,0,0,0.0,DG,DG,0.018381876957329,1319-30-516-029,1973.0,1319-30-516-029,direct,1973.0,1973.0,original
1319-30-516-030,2025,0,0,0.0,DG,DG,0.0183821855582639,1319-30-516-030,1973.0,1319-30-516-030,direct,1973.0,1973.0,original
1319-30-516-031,2025,0,0,0.0,DG,DG,0.0183824602237846,1319-30-516-031,1973.0,1319-30-516-031,direct,1973.0,1973.0,original
1319-30-516-032,2025,0,0,0.0,DG,DG,0.0183821516196386,1319-30-516-032,1973.0,1319-30-516-032,direct,1973.0,1973.0,original
1319-30-516-034,2025,0,0,0.0,DG,DG,0.0459634067238317,1319-30-516-034,1977.0,1319-30-516-034,direct,1977.0,1977.0,original
1319-30-516-035,2025,0,0,0.0,DG,DG,0.0287222060403039,1319-30-516-035,1977.0,1319-30-516-035,direct,1977.0,1977.0,original
1319-30-516-036,2025,0,0,0.0,DG,DG,0.0287217161247154,1319-30-516-036,1977.0,1319-30-516-036,direct,1977.0,1977.0,original
1319-30-627-022,2025,0,0,0.0,DG,DG,0.0287221704757798,1319-30-627-022,1980.0,1319-30-627-022,direct,1980.0,1980.0,original
1319-30-627-021,2025,0,0,0.0,DG,DG,0.0287222781775886,1319-30-627-021,1980.0,1319-30-627-021,direct,1980.0,1980.0,original
1319-30-627-019,2025,0,0,0.0,DG,DG,0.0206798677156669,1319-30-627-019,1979.0,1319-30-627-019,direct,1979.0,1979.0,original
1319-30-627-001,2025,0,0,0.0,DG,DG,0.0220589238136969,1319-30-627-001,1973.0,1319-30-627-001,direct,1973.0,1973.0,original
1319-30-627-002,2025,0,0,0.0,DG,DG,0.0220584864523472,1319-30-627-002,1973.0,1319-30-627-002,direct,1973.0,1973.0,original
1319-30-627-018,2025,0,0,0.0,DG,DG,0.0206798834182415,1319-30-627-018,1979.0,1319-30-627-018,direct,1979.0,1979.0,original
1319-30-627-020,2025,0,0,0.0,DG,DG,0.0206798520208977,1319-30-627-020,1979.0,1319-30-627-020,direct,1979.0,1979.0,original
1319-30-627-003,2025,0,0,0.0,DG,DG,0.0220582440725381,1319-30-627-003,1973.0,1319-30-627-003,direct,1973.0,1973.0,original
1319-30-627-017,2025,0,0,0.0,DG,DG,0.0206798834192844,1319-30-627-017,1979.0,1319-30-627-017,direct,1979.0,1979.0,original
1319-30-627-004,2025,0,0,0.0,DG,DG,0.0234373659762907,1319-30-627-004,1973.0,1319-30-627-004,direct,1973.0,1973.0,original
1319-30-627-009,2025,0,0,0.0,DG,DG,0.028722084101314,1319-30-627-009,1974.0,1319-30-627-009,direct,1974.0,1974.0,original
1319-30-627-010,2025,0,0,0.0,DG,DG,0.028721615672948,1319-30-627-010,1974.0,1319-30-627-010,direct,1974.0,1974.0,original
1319-30-627-013,2025,0,0,0.0,DG,DG,0.0220584988077879,1319-30-627-013,1980.0,1319-30-627-013,direct,1980.0,1980.0,original
1319-30-627-014,2025,0,0,0.0,DG,DG,0.0220587623414796,1319-30-627-014,1980.0,1319-30-627-014,direct,1980.0,1980.0,original
1319-30-627-015,2025,0,0,0.0,DG,DG,0.0220583135991041,1319-30-627-015,1980.0,1319-30-627-015,direct,1980.0,1980.0,original
1319-30-627-016,2025,0,0,0.0,DG,DG,0.0234372579012342,1319-30-627-016,1980.0,1319-30-627-016,direct,1980.0,1980.0,original
1319-30-712-010,2025,0,0,0.0,DG,DG,0.0220589343003789,1319-30-712-010,1980.0,1319-30-712-010,direct,1980.0,1980.0,original
1319-30-712-009,2025,0,0,0.0,DG,DG,0.0224032886896186,1319-30-712-009,1980.0,1319-30-712-009,direct,1980.0,1980.0,original
1319-30-712-008,2025,0,0,0.0,DG,DG,0.0224033675655752,1319-30-712-008,1980.0,1319-30-712-008,direct,1980.0,1980.0,original
1319-30-712-007,2025,0,0,0.0,DG,DG,0.0227476114035391,1319-30-712-007,1980.0,1319-30-712-007,direct,1980.0,1980.0,original
1319-30-712-006,2025,0,0,0.0,DG,DG,0.0459553269006779,1319-30-712-006,1982.0,1319-30-712-006,direct,1982.0,1982.0,original
1319-30-712-005,2025,0,0,0.0,DG,DG,0.0287219531784518,1319-30-712-005,1980.0,1319-30-712-005,direct,1980.0,1980.0,original
1319-30-712-004,2025,0,0,0.0,DG,DG,0.0287220024585862,1319-30-712-004,1980.0,1319-30-712-004,direct,1980.0,1980.0,original
1319-30-712-003,2025,0,0,0.0,DG,DG,0.0229774895002932,1319-30-712-003,1981.0,1319-30-712-003,direct,2011.0,1981.0,original
1319-30-719-014,2025,0,0,0.0,DG,DG,0.0198346383668645,1319-30-719-014,1981.0,1319-30-719-014,direct,1981.0,1981.0,original
1319-30-719-009,2025,0,0,0.0,DG,DG,0.0198346383668645,1319-30-719-009,1981.0,1319-30-719-009,direct,1981.0,1981.0,original
1319-30-719-005,2025,0,0,0.0,DG,DG,0.0198346383668645,1319-30-719-005,1981.0,1319-30-719-005,direct,1981.0,1981.0,original
1319-30-719-001,2025,0,0,0.0,DG,DG,0.0198346383668645,1319-30-719-001,1981.0,1319-30-719-001,direct,1981.0,1981.0,original
1319-30-719-013,2025,0,0,0.0,DG,DG,0.017132049419504,1319-30-719-013,1981.0,1319-30-719-013,direct,1981.0,1981.0,original
1319-30-719-010,2025,0,0,0.0,DG,DG,0.017132049419504,1319-30-719-010,1981.0,1319-30-719-010,direct,1981.0,1981.0,original
1319-30-719-006,2025,0,0,0.0,DG,DG,0.017132049419504,1319-30-719-006,1981.0,1319-30-719-006,direct,1981.0,1981.0,original
1319-30-719-002,2025,0,0,0.0,DG,DG,0.017132049419504,1319-30-719-002,1981.0,1319-30-719-002,direct,1981.0,1981.0,original
1319-30-719-015,2025,0,0,0.0,DG,DG,0.0170875818483125,1319-30-719-015,1981.0,1319-30-719-015,direct,1981.0,1981.0,original
1319-30-719-011,2025,0,0,0.0,DG,DG,0.0170875818483125,1319-30-719-011,1981.0,1319-30-719-011,direct,1981.0,1981.0,original
1319-30-719-007,2025,0,0,0.0,DG,DG,0.0170875818483125,1319-30-719-007,1981.0,1319-30-719-007,direct,1981.0,1981.0,original
1319-30-719-003,2025,0,0,0.0,DG,DG,0.0170875818483125,1319-30-719-003,1981.0,1319-30-719-003,direct,1981.0,1981.0,original
1319-30-719-016,2025,0,0,0.0,DG,DG,0.0199496209959556,1319-30-719-016,1981.0,1319-30-719-016,direct,1981.0,1981.0,original
1319-30-719-012,2025,0,0,0.0,DG,DG,0.0199496209959556,1319-30-719-012,1981.0,1319-30-719-012,direct,1981.0,1981.0,original
1319-30-719-008,2025,0,0,0.0,DG,DG,0.0199496209959556,1319-30-719-008,1981.0,1319-30-719-008,direct,1981.0,1981.0,original
1319-30-719-004,2025,0,0,0.0,DG,DG,0.0199496209959556,1319-30-719-004,1981.0,1319-30-719-004,direct,1981.0,1981.0,original
1319-30-310-023,2025,0,0,0.0,DG,DG,0.116609392260218,1319-30-310-023,,,unmatched,2019.0,2019.0,county
1319-18-412-010,2025,0,0,0.0,DG,DG,0.5679330490060015,1319-18-412-010,1991.0,1319-18-412-010,direct,,1991.0,original
1319-18-000-008,2025,0,0,0.0,DG,DG,0.4154953768518827,1319-18-000-008,1975.0,1319-18-000-008,direct,1975.0,1975.0,original
1319-18-401-004,2025,0,0,0.0,DG,DG,0.3673008181421699,1319-18-401-004,1975.0,1319-18-401-004,direct,1975.0,1975.0,original
1319-19-802-013,2025,0,0,0.0,DG,DG,0.2422867191483965,1319-19-802-013,1979.0,1319-19-802-013,direct,1979.0,1979.0,original
1319-19-720-017,2025,0,0,0.0,DG,DG,0.0282923082254125,1319-19-720-017,1982.0,1319-19-720-017,direct,1982.0,1982.0,original
1319-19-720-016,2025,0,0,0.0,DG,DG,0.0292299598844175,1319-19-720-016,1982.0,1319-19-720-016,direct,1982.0,1982.0,original
1319-19-720-001,2025,0,0,0.0,DG,DG,0.0282923082254125,1319-19-720-001,1982.0,1319-19-720-001,direct,1982.0,1982.0,original
1319-19-720-002,2025,0,0,0.0,DG,DG,0.0292299598800447,1319-19-720-002,1982.0,1319-19-720-002,direct,1982.0,1982.0,original
1319-19-720-018,2025,0,0,0.0,DG,DG,0.0290849969520071,1319-19-720-018,1982.0,1319-19-720-018,direct,1982.0,1982.0,original
1319-19-720-019,2025,0,0,0.0,DG,DG,0.0284369659375957,1319-19-720-019,1982.0,1319-19-720-019,direct,1982.0,1982.0,original
1319-19-720-015,2025,0,0,0.0,DG,DG,0.0290849011510081,1319-19-720-015,1982.0,1319-19-720-015,direct,1982.0,1982.0,original
1319-19-720-014,2025,0,0,0.0,DG,DG,0.028437058866699,1319-19-720-014,1982.0,1319-19-720-014,direct,1982.0,1982.0,original
1319-19-720-003,2025,0,0,0.0,DG,DG,0.0282923082254125,1319-19-720-003,1982.0,1319-19-720-003,direct,1982.0,1982.0,original
1319-19-720-004,2025,0,0,0.0,DG,DG,0.0292299598835355,1319-19-720-004,1982.0,1319-19-720-004,direct,1982.0,1982.0,original
1319-19-720-005,2025,0,0,0.0,DG,DG,0.0575220478642134,1319-19-720-005,1981.0,1319-19-720-005,direct,1981.0,1981.0,original
1319-19-720-020,2025,0,0,0.0,DG,DG,0.0290849011554094,1319-19-720-020,1982.0,1319-19-720-020,direct,1982.0,1982.0,original
1319-19-720-021,2025,0,0,0.0,DG,DG,0.0284370588649451,1319-19-720-021,1982.0,1319-19-720-021,direct,1982.0,1982.0,original
