APN,YEAR,_merge
123-260-12,2021,left_only
124-031-01,2021,left_only
124-031-05,2021,left_only
124-042-05,2021,left_only
124-043-68,2021,left_only
124-061-04,2021,left_only
124-061-13,2021,left_only
124-370-04,2021,left_only
124-400-10,2021,left_only
124-400-16,2021,left_only
124-760-01,2021,left_only
124-850-01,2021,left_only
124-880-01,2021,left_only
124-921-20,2021,left_only
125-145-02,2021,left_only
125-161-14,2021,left_only
125-163-07,2021,left_only
125-163-37,2021,left_only
125-181-24,2021,left_only
125-223-21,2021,left_only
125-233-02,2021,left_only
125-241-06,2021,left_only
125-243-36,2021,left_only
125-254-04,2021,left_only
125-432-03,2021,left_only
125-441-12,2021,left_only
125-443-19,2021,left_only
125-482-24,2021,left_only
125-482-27,2021,left_only
125-491-06,2021,left_only
125-501-07,2021,left_only
125-502-03,2021,left_only
125-502-09,2021,left_only
125-522-20,2021,left_only
125-531-25,2021,left_only
125-563-03,2021,left_only
125-563-04,2021,left_only
125-564-12,2021,left_only
126-081-02,2021,left_only
126-084-03,2021,left_only
126-090-10,2021,left_only
126-090-19,2021,left_only
126-120-22,2021,left_only
126-120-24,2021,left_only
126-130-01,2021,left_only
126-152-05,2021,left_only
126-153-01,2021,left_only
126-171-07,2021,left_only
126-210-03,2021,left_only
126-280-06,2021,left_only
126-291-01,2021,left_only
126-293-07,2021,left_only
126-293-11,2021,left_only
126-294-01,2021,left_only
126-302-03,2021,left_only
126-302-12,2021,left_only
126-430-28,2021,left_only
126-430-33,2021,left_only
126-430-37,2021,left_only
126-450-12,2021,left_only
126-450-19,2021,left_only
126-460-15,2021,left_only
126-460-17,2021,left_only
126-470-02,2021,left_only
126-510-20,2021,left_only
126-521-01,2021,left_only
126-522-04,2021,left_only
126-522-06,2021,left_only
126-522-07,2021,left_only
126-570-01,2021,left_only
126-580-22,2021,left_only
127-060-10,2021,left_only
127-071-17,2021,left_only
127-072-12,2021,left_only
127-075-02,2021,left_only
127-075-25,2021,left_only
127-075-31,2021,left_only
127-077-20,2021,left_only
127-077-30,2021,left_only
127-100-25,2021,left_only
127-131-03,2021,left_only
127-131-27,2021,left_only
127-131-31,2021,left_only
127-300-91,2021,left_only
127-320-37,2021,left_only
127-361-27,2021,left_only
127-362-01,2021,left_only
127-420-17,2021,left_only
127-420-37,2021,left_only
128-032-19,2021,left_only
128-042-08,2021,left_only
128-052-03,2021,left_only
128-120-13,2021,left_only
128-180-02,2021,left_only
128-180-03,2021,left_only
128-243-13,2021,left_only
128-361-10,2021,left_only
129-200-02,2021,left_only
129-260-12,2021,left_only
129-280-02,2021,left_only
129-350-01,2021,left_only
129-380-05,2021,left_only
129-390-06,2021,left_only
129-440-02,2021,left_only
129-620-03,2021,left_only
129-630-01,2021,left_only
129-650-33,2021,left_only
129-650-39,2021,left_only
130-010-06,2021,left_only
130-061-03,2021,left_only
130-081-05,2021,left_only
130-081-20,2021,left_only
130-082-16,2021,left_only
130-083-01,2021,left_only
130-090-01,2021,left_only
130-180-09,2021,left_only
130-180-41,2021,left_only
130-204-04,2021,left_only
130-211-15,2021,left_only
130-221-07,2021,left_only
131-022-08,2021,left_only
131-031-05,2021,left_only
131-031-12,2021,left_only
131-031-15,2021,left_only
131-031-26,2021,left_only
131-032-02,2021,left_only
131-060-06,2021,left_only
131-080-33,2021,left_only
131-121-16,2021,left_only
131-121-33,2021,left_only
131-122-11,2021,left_only
131-131-03,2021,left_only
131-132-04,2021,left_only
131-132-06,2021,left_only
131-132-12,2021,left_only
131-140-34,2021,left_only
131-150-04,2021,left_only
131-180-11,2021,left_only
131-180-15,2021,left_only
131-190-08,2021,left_only
131-250-05,2021,left_only
131-270-16,2021,left_only
1318-03-110-002,2021,left_only
1318-03-111-003,2021,left_only
1318-03-212-029,2021,left_only
1318-03-212-052,2021,left_only
1318-03-212-055,2021,left_only
1318-09-810-085,2021,left_only
1318-09-810-091,2021,left_only
1318-10-310-026,2021,left_only
1318-10-310-040,2021,left_only
1318-10-310-059,2021,left_only
1318-10-312-027,2021,left_only
1318-10-312-031,2021,left_only
1318-10-314-001,2021,left_only
1318-10-316-009,2021,left_only
1318-10-413-006,2021,left_only
1318-10-415-016,2021,left_only
1318-10-415-042,2021,left_only
1318-10-416-021,2021,left_only
1318-10-416-041,2021,left_only
1318-10-417-031,2021,left_only
1318-15-110-042,2021,left_only
1318-15-311-006,2021,left_only
1318-15-410-021,2021,left_only
1318-15-610-031,2021,left_only
1318-15-610-035,2021,left_only
1318-15-610-039,2021,left_only
1318-15-610-041,2021,left_only
1318-15-611-031,2021,left_only
1318-15-611-036,2021,left_only
1318-15-612-010,2021,left_only
1318-15-702-002,2021,left_only
1318-15-711-003,2021,left_only
1318-15-711-006,2021,left_only
1318-15-711-019,2021,left_only
1318-15-711-023,2021,left_only
1318-15-712-007,2021,left_only
1318-15-714-014,2021,left_only
1318-15-714-031,2021,left_only
1318-15-714-038,2021,left_only
1318-15-815-005,2021,left_only
1318-15-818-007,2021,left_only
1318-15-819-003,2021,left_only
1318-15-823-005,2021,left_only
1318-16-810-040,2021,left_only
1318-22-002-038,2021,left_only
1318-22-002-060,2021,left_only
1318-22-002-069,2021,left_only
1318-22-002-081,2021,left_only
1318-22-002-110,2021,left_only
1318-22-002-111,2021,left_only
1318-22-310-008,2021,left_only
1318-22-310-009,2021,left_only
1318-23-210-006,2021,left_only
1318-23-211-002,2021,left_only
1318-23-211-008,2021,left_only
1318-23-212-030,2021,left_only
1318-23-212-061,2021,left_only
1318-23-213-003,2021,left_only
1318-23-213-007,2021,left_only
1318-23-214-002,2021,left_only
1318-23-215-012,2021,left_only
1318-23-216-001,2021,left_only
1318-23-217-003,2021,left_only
1318-23-217-005,2021,left_only
1318-23-217-010,2021,left_only
1318-23-217-012,2021,left_only
1318-23-218-009,2021,left_only
1318-23-310-055,2021,left_only
1318-23-314-003,2021,left_only
1318-23-314-020,2021,left_only
1318-23-401-012,2021,left_only
1318-23-401-017,2021,left_only
1318-23-401-027,2021,left_only
1318-23-410-019,2021,left_only
1318-23-410-044,2021,left_only
1318-23-410-061,2021,left_only
1318-23-410-069,2021,left_only
1318-23-411-005,2021,left_only
1318-23-510-019,2021,left_only
1318-23-510-021,2021,left_only
1318-23-602-003,2021,left_only
1318-23-610-004,2021,left_only
1318-23-610-011,2021,left_only
1318-23-611-004,2021,left_only
1318-23-710-042,2021,left_only
1318-23-810-018,2021,left_only
1318-23-810-037,2021,left_only
1318-23-810-059,2021,left_only
1318-23-810-083,2021,left_only
1318-23-810-086,2021,left_only
1318-23-810-105,2021,left_only
1318-23-810-106,2021,left_only
1318-23-811-010,2021,left_only
1318-23-811-034,2021,left_only
1318-23-812-008,2021,left_only
1318-23-812-017,2021,left_only
1318-23-814-008,2021,left_only
1318-23-814-009,2021,left_only
1318-24-301-003,2021,left_only
1318-24-311-009,2021,left_only
1318-24-403-004,2021,left_only
1318-24-404-023,2021,left_only
1318-24-411-003,2021,left_only
1318-24-411-004,2021,left_only
1318-24-411-005,2021,left_only
1318-24-411-013,2021,left_only
1318-24-601-002,2021,left_only
1318-24-701-005,2021,left_only
1318-24-710-005,2021,left_only
1318-24-710-013,2021,left_only
1318-24-711-008,2021,left_only
1318-25-201-005,2021,left_only
1318-26-101-022,2021,left_only
1318-26-101-028,2021,left_only
1318-26-101-030,2021,left_only
1318-26-101-036,2021,left_only
1318-26-101-038,2021,left_only
1318-26-101-042,2021,left_only
1318-26-101-055,2021,left_only
1318-26-101-071,2021,left_only
1318-26-101-082,2021,left_only
1318-26-514-013,2021,left_only
1319-00-001-013,2021,left_only
1319-00-002-017,2021,left_only
1319-06-001-003,2021,left_only
1319-06-001-004,2021,left_only
1319-06-001-005,2021,left_only
1319-06-001-006,2021,left_only
1319-06-002-006,2021,left_only
1319-06-002-007,2021,left_only
1319-07-002-004,2021,left_only
1319-18-000-014,2021,left_only
1319-18-310-010,2021,left_only
1319-18-310-011,2021,left_only
1319-18-310-017,2021,left_only
1319-18-311-001,2021,left_only
1319-18-311-003,2021,left_only
1319-18-312-011,2021,left_only
1319-18-410-016,2021,left_only
1319-18-410-018,2021,left_only
1319-18-412-001,2021,left_only
1319-19-113-007,2021,left_only
1319-19-113-018,2021,left_only
1319-19-210-001,2021,left_only
1319-19-212-044,2021,left_only
1319-19-212-066,2021,left_only
1319-19-212-076,2021,left_only
1319-19-212-081,2021,left_only
1319-19-212-082,2021,left_only
1319-19-212-094,2021,left_only
1319-19-310-028,2021,left_only
1319-19-311-001,2021,left_only
1319-19-501-001,2021,left_only
1319-19-501-002,2021,left_only
1319-19-501-003,2021,left_only
1319-19-602-001,2021,left_only
1319-19-610-001,2021,left_only
1319-19-611-000,2021,left_only
1319-19-611-001,2021,left_only
1319-19-611-002,2021,left_only
1319-19-611-003,2021,left_only
1319-19-611-004,2021,left_only
1319-19-611-005,2021,left_only
1319-19-611-006,2021,left_only
1319-19-611-007,2021,left_only
1319-19-611-008,2021,left_only
1319-19-611-009,2021,left_only
1319-19-611-010,2021,left_only
1319-19-611-011,2021,left_only
1319-19-611-012,2021,left_only
1319-19-611-013,2021,left_only
1319-19-611-014,2021,left_only
1319-19-612-000,2021,left_only
1319-19-612-001,2021,left_only
1319-19-612-002,2021,left_only
1319-19-612-003,2021,left_only
1319-19-612-004,2021,left_only
1319-19-612-005,2021,left_only
1319-19-612-006,2021,left_only
1319-19-612-007,2021,left_only
1319-19-612-008,2021,left_only
1319-19-612-009,2021,left_only
1319-19-612-010,2021,left_only
1319-19-612-011,2021,left_only
1319-19-612-012,2021,left_only
1319-19-612-013,2021,left_only
1319-19-612-014,2021,left_only
1319-19-701-005,2021,left_only
1319-19-702-001,2021,left_only
1319-19-710-012,2021,left_only
1319-19-710-013,2021,left_only
1319-19-710-014,2021,left_only
1319-19-710-018,2021,left_only
1319-19-710-021,2021,left_only
1319-19-710-022,2021,left_only
1319-19-710-025,2021,left_only
1319-19-710-026,2021,left_only
1319-19-710-027,2021,left_only
1319-19-710-034,2021,left_only
1319-19-710-046,2021,left_only
1319-19-710-047,2021,left_only
1319-19-711-000,2021,left_only
1319-19-711-001,2021,left_only
1319-19-711-002,2021,left_only
1319-19-711-003,2021,left_only
1319-19-711-004,2021,left_only
1319-19-711-005,2021,left_only
1319-19-711-006,2021,left_only
1319-19-711-007,2021,left_only
1319-19-711-008,2021,left_only
1319-19-713-001,2021,left_only
1319-19-713-002,2021,left_only
1319-19-713-003,2021,left_only
1319-19-713-004,2021,left_only
1319-19-713-005,2021,left_only
1319-19-713-006,2021,left_only
1319-19-714-015,2021,left_only
1319-19-714-018,2021,left_only
1319-19-716-001,2021,left_only
1319-19-717-008,2021,left_only
1319-19-717-012,2021,left_only
1319-19-717-013,2021,left_only
1319-19-717-015,2021,left_only
1319-19-718-002,2021,left_only
1319-19-718-003,2021,left_only
1319-19-718-004,2021,left_only
1319-19-718-005,2021,left_only
1319-19-718-006,2021,left_only
1319-19-718-007,2021,left_only
1319-19-718-008,2021,left_only
1319-19-718-009,2021,left_only
1319-19-718-011,2021,left_only
1319-19-718-012,2021,left_only
1319-19-718-013,2021,left_only
1319-19-718-015,2021,left_only
1319-19-718-016,2021,left_only
1319-19-718-017,2021,left_only
1319-19-718-018,2021,left_only
1319-19-718-023,2021,left_only
1319-19-718-024,2021,left_only
1319-19-718-025,2021,left_only
1319-19-718-026,2021,left_only
1319-19-720-002,2021,left_only
1319-19-720-003,2021,left_only
1319-19-720-005,2021,left_only
1319-19-720-007,2021,left_only
1319-19-720-008,2021,left_only
1319-19-720-009,2021,left_only
1319-19-720-010,2021,left_only
1319-19-720-011,2021,left_only
1319-19-720-012,2021,left_only
1319-19-720-013,2021,left_only
1319-19-720-014,2021,left_only
1319-19-720-015,2021,left_only
1319-19-720-016,2021,left_only
1319-19-720-017,2021,left_only
1319-19-720-018,2021,left_only
1319-19-720-019,2021,left_only
1319-19-720-020,2021,left_only
1319-19-720-021,2021,left_only
1319-19-720-022,2021,left_only
1319-19-720-023,2021,left_only
1319-19-720-024,2021,left_only
1319-19-720-025,2021,left_only
1319-19-720-028,2021,left_only
1319-19-720-030,2021,left_only
1319-19-720-031,2021,left_only
1319-19-720-032,2021,left_only
1319-19-720-033,2021,left_only
1319-19-720-034,2021,left_only
1319-19-720-036,2021,left_only
1319-19-720-037,2021,left_only
1319-19-720-038,2021,left_only
1319-19-720-039,2021,left_only
1319-19-720-040,2021,left_only
1319-19-721-001,2021,left_only
1319-19-721-002,2021,left_only
1319-19-721-003,2021,left_only
1319-19-801-001,2021,left_only
1319-19-801-002,2021,left_only
1319-19-802-001,2021,left_only
1319-19-802-002,2021,left_only
1319-19-802-003,2021,left_only
1319-19-802-004,2021,left_only
1319-19-802-005,2021,left_only
1319-19-802-006,2021,left_only
1319-19-802-007,2021,left_only
1319-19-802-008,2021,left_only
1319-19-802-009,2021,left_only
1319-19-802-010,2021,left_only
1319-19-802-011,2021,left_only
1319-19-802-012,2021,left_only
1319-19-802-013,2021,left_only
1319-19-802-014,2021,left_only
1319-30-301-004,2021,left_only
1319-30-310-014,2021,left_only
1319-30-310-017,2021,left_only
1319-30-310-018,2021,left_only
1319-30-310-019,2021,left_only
1319-30-310-020,2021,left_only
1319-30-310-021,2021,left_only
1319-30-310-022,2021,left_only
1319-30-310-023,2021,left_only
1319-30-310-024,2021,left_only
1319-30-310-025,2021,left_only
1319-30-310-026,2021,left_only
1319-30-310-027,2021,left_only
1319-30-511-000,2021,left_only
1319-30-511-001,2021,left_only
1319-30-511-002,2021,left_only
1319-30-511-003,2021,left_only
1319-30-511-004,2021,left_only
1319-30-512-000,2021,left_only
1319-30-512-001,2021,left_only
1319-30-512-002,2021,left_only
1319-30-512-003,2021,left_only
1319-30-512-004,2021,left_only
1319-30-512-005,2021,left_only
1319-30-512-006,2021,left_only
1319-30-512-007,2021,left_only
1319-30-512-008,2021,left_only
1319-30-512-009,2021,left_only
1319-30-512-010,2021,left_only
1319-30-512-011,2021,left_only
1319-30-512-012,2021,left_only
1319-30-512-014,2021,left_only
1319-30-512-015,2021,left_only
1319-30-512-016,2021,left_only
1319-30-512-018,2021,left_only
1319-30-513-000,2021,left_only
1319-30-513-001,2021,left_only
1319-30-513-002,2021,left_only
1319-30-513-003,2021,left_only
1319-30-513-004,2021,left_only
1319-30-513-005,2021,left_only
1319-30-513-006,2021,left_only
1319-30-515-002,2021,left_only
1319-30-516-002,2021,left_only
1319-30-516-003,2021,left_only
1319-30-516-004,2021,left_only
1319-30-516-005,2021,left_only
1319-30-516-018,2021,left_only
1319-30-516-020,2021,left_only
1319-30-516-021,2021,left_only
1319-30-516-022,2021,left_only
1319-30-516-023,2021,left_only
1319-30-516-024,2021,left_only
1319-30-516-029,2021,left_only
1319-30-516-030,2021,left_only
1319-30-516-031,2021,left_only
1319-30-516-032,2021,left_only
1319-30-516-034,2021,left_only
1319-30-516-036,2021,left_only
1319-30-516-039,2021,left_only
1319-30-516-042,2021,left_only
1319-30-516-043,2021,left_only
1319-30-516-044,2021,left_only
1319-30-516-045,2021,left_only
1319-30-516-048,2021,left_only
1319-30-516-049,2021,left_only
1319-30-517-000,2021,left_only
1319-30-517-001,2021,left_only
1319-30-517-002,2021,left_only
1319-30-517-003,2021,left_only
1319-30-517-004,2021,left_only
1319-30-518-000,2021,left_only
1319-30-518-001,2021,left_only
1319-30-518-002,2021,left_only
1319-30-518-003,2021,left_only
1319-30-518-004,2021,left_only
1319-30-519-016,2021,left_only
1319-30-519-018,2021,left_only
1319-30-520-010,2021,left_only
1319-30-521-001,2021,left_only
1319-30-521-003,2021,left_only
1319-30-523-000,2021,left_only
1319-30-523-001,2021,left_only
1319-30-523-002,2021,left_only
1319-30-523-003,2021,left_only
1319-30-523-004,2021,left_only
1319-30-524-000,2021,left_only
1319-30-524-001,2021,left_only
1319-30-524-002,2021,left_only
1319-30-524-003,2021,left_only
1319-30-524-004,2021,left_only
1319-30-525-000,2021,left_only
1319-30-525-001,2021,left_only
1319-30-525-002,2021,left_only
1319-30-525-003,2021,left_only
1319-30-525-004,2021,left_only
1319-30-526-000,2021,left_only
1319-30-526-001,2021,left_only
1319-30-526-002,2021,left_only
1319-30-526-003,2021,left_only
1319-30-526-004,2021,left_only
1319-30-527-000,2021,left_only
1319-30-527-001,2021,left_only
1319-30-527-002,2021,left_only
1319-30-527-003,2021,left_only
1319-30-527-004,2021,left_only
1319-30-527-005,2021,left_only
1319-30-527-006,2021,left_only
1319-30-528-000,2021,left_only
1319-30-528-001,2021,left_only
1319-30-528-002,2021,left_only
1319-30-528-003,2021,left_only
1319-30-528-004,2021,left_only
1319-30-528-006,2021,left_only
1319-30-529-000,2021,left_only
1319-30-529-001,2021,left_only
1319-30-529-002,2021,left_only
1319-30-529-003,2021,left_only
1319-30-529-004,2021,left_only
1319-30-530-000,2021,left_only
1319-30-530-001,2021,left_only
1319-30-530-002,2021,left_only
1319-30-530-003,2021,left_only
1319-30-530-004,2021,left_only
1319-30-530-005,2021,left_only
1319-30-530-006,2021,left_only
1319-30-532-002,2021,left_only
1319-30-532-003,2021,left_only
1319-30-532-004,2021,left_only
1319-30-532-005,2021,left_only
1319-30-532-006,2021,left_only
1319-30-532-007,2021,left_only
1319-30-532-008,2021,left_only
1319-30-532-009,2021,left_only
1319-30-532-011,2021,left_only
1319-30-532-012,2021,left_only
1319-30-532-013,2021,left_only
1319-30-532-014,2021,left_only
1319-30-532-015,2021,left_only
1319-30-532-016,2021,left_only
1319-30-532-017,2021,left_only
1319-30-532-018,2021,left_only
1319-30-533-000,2021,left_only
1319-30-533-001,2021,left_only
1319-30-533-002,2021,left_only
1319-30-533-003,2021,left_only
1319-30-533-004,2021,left_only
1319-30-534-000,2021,left_only
1319-30-534-002,2021,left_only
1319-30-534-003,2021,left_only
1319-30-534-004,2021,left_only
1319-30-534-005,2021,left_only
1319-30-534-006,2021,left_only
1319-30-534-007,2021,left_only
1319-30-534-008,2021,left_only
1319-30-535-000,2021,left_only
1319-30-535-001,2021,left_only
1319-30-535-002,2021,left_only
1319-30-535-003,2021,left_only
1319-30-535-004,2021,left_only
1319-30-536-000,2021,left_only
1319-30-536-001,2021,left_only
1319-30-536-002,2021,left_only
1319-30-536-003,2021,left_only
1319-30-536-004,2021,left_only
1319-30-536-005,2021,left_only
1319-30-536-006,2021,left_only
1319-30-536-007,2021,left_only
1319-30-536-008,2021,left_only
1319-30-537-000,2021,left_only
1319-30-537-001,2021,left_only
1319-30-537-002,2021,left_only
1319-30-537-003,2021,left_only
1319-30-537-004,2021,left_only
1319-30-537-005,2021,left_only
1319-30-537-006,2021,left_only
1319-30-537-007,2021,left_only
1319-30-537-008,2021,left_only
1319-30-538-000,2021,left_only
1319-30-538-001,2021,left_only
1319-30-538-002,2021,left_only
1319-30-538-003,2021,left_only
1319-30-538-004,2021,left_only
1319-30-538-005,2021,left_only
1319-30-538-006,2021,left_only
1319-30-538-007,2021,left_only
1319-30-538-008,2021,left_only
1319-30-539-000,2021,left_only
1319-30-539-001,2021,left_only
1319-30-539-002,2021,left_only
1319-30-539-003,2021,left_only
1319-30-539-004,2021,left_only
1319-30-540-000,2021,left_only
1319-30-540-001,2021,left_only
1319-30-540-002,2021,left_only
1319-30-540-003,2021,left_only
1319-30-540-004,2021,left_only
1319-30-540-005,2021,left_only
1319-30-540-006,2021,left_only
1319-30-540-007,2021,left_only
1319-30-540-008,2021,left_only
1319-30-541-000,2021,left_only
1319-30-541-001,2021,left_only
1319-30-541-002,2021,left_only
1319-30-541-003,2021,left_only
1319-30-541-004,2021,left_only
1319-30-542-000,2021,left_only
1319-30-542-001,2021,left_only
1319-30-542-002,2021,left_only
1319-30-542-003,2021,left_only
1319-30-542-004,2021,left_only
1319-30-542-005,2021,left_only
1319-30-542-006,2021,left_only
1319-30-542-007,2021,left_only
1319-30-542-008,2021,left_only
1319-30-542-009,2021,left_only
1319-30-542-010,2021,left_only
1319-30-542-011,2021,left_only
1319-30-542-012,2021,left_only
1319-30-542-013,2021,left_only
1319-30-542-014,2021,left_only
1319-30-542-015,2021,left_only
1319-30-542-016,2021,left_only
1319-30-542-017,2021,left_only
1319-30-542-018,2021,left_only
1319-30-542-019,2021,left_only
1319-30-542-020,2021,left_only
1319-30-542-022,2021,left_only
1319-30-542-023,2021,left_only
1319-30-542-024,2021,left_only
1319-30-543-000,2021,left_only
1319-30-543-001,2021,left_only
1319-30-543-002,2021,left_only
1319-30-543-003,2021,left_only
1319-30-543-004,2021,left_only
1319-30-543-005,2021,left_only
1319-30-543-006,2021,left_only
1319-30-543-007,2021,left_only
1319-30-543-008,2021,left_only
1319-30-544-000,2021,left_only
1319-30-544-001,2021,left_only
1319-30-544-002,2021,left_only
1319-30-544-003,2021,left_only
1319-30-544-004,2021,left_only
1319-30-544-005,2021,left_only
1319-30-544-006,2021,left_only
1319-30-544-007,2021,left_only
1319-30-544-008,2021,left_only
1319-30-544-009,2021,left_only
1319-30-544-010,2021,left_only
1319-30-544-011,2021,left_only
1319-30-544-012,2021,left_only
1319-30-544-013,2021,left_only
1319-30-544-014,2021,left_only
1319-30-544-015,2021,left_only
1319-30-544-016,2021,left_only
1319-30-544-017,2021,left_only
1319-30-544-018,2021,left_only
1319-30-544-019,2021,left_only
1319-30-544-020,2021,left_only
1319-30-544-021,2021,left_only
1319-30-544-022,2021,left_only
1319-30-544-023,2021,left_only
1319-30-544-024,2021,left_only
1319-30-544-025,2021,left_only
1319-30-544-026,2021,left_only
1319-30-544-027,2021,left_only
1319-30-544-028,2021,left_only
1319-30-544-029,2021,left_only
1319-30-544-030,2021,left_only
1319-30-544-031,2021,left_only
1319-30-544-032,2021,left_only
1319-30-544-033,2021,left_only
1319-30-544-034,2021,left_only
1319-30-544-035,2021,left_only
1319-30-544-036,2021,left_only
1319-30-544-037,2021,left_only
1319-30-544-038,2021,left_only
1319-30-544-039,2021,left_only
1319-30-544-040,2021,left_only
1319-30-544-041,2021,left_only
1319-30-544-042,2021,left_only
1319-30-544-043,2021,left_only
1319-30-544-044,2021,left_only
1319-30-544-045,2021,left_only
1319-30-544-046,2021,left_only
1319-30-544-047,2021,left_only
1319-30-544-048,2021,left_only
1319-30-544-049,2021,left_only
1319-30-544-050,2021,left_only
1319-30-544-051,2021,left_only
1319-30-544-052,2021,left_only
1319-30-544-053,2021,left_only
1319-30-544-054,2021,left_only
1319-30-613-000,2021,left_only
1319-30-613-001,2021,left_only
1319-30-613-002,2021,left_only
1319-30-613-003,2021,left_only
1319-30-613-004,2021,left_only
1319-30-614-002,2021,left_only
1319-30-615-005,2021,left_only
1319-30-616-000,2021,left_only
1319-30-616-001,2021,left_only
1319-30-616-002,2021,left_only
1319-30-616-003,2021,left_only
1319-30-616-004,2021,left_only
1319-30-616-005,2021,left_only
1319-30-616-006,2021,left_only
1319-30-616-007,2021,left_only
1319-30-616-008,2021,left_only
1319-30-616-009,2021,left_only
1319-30-616-010,2021,left_only
1319-30-616-011,2021,left_only
1319-30-616-012,2021,left_only
1319-30-616-013,2021,left_only
1319-30-616-014,2021,left_only
1319-30-616-015,2021,left_only
1319-30-616-016,2021,left_only
1319-30-616-017,2021,left_only
1319-30-616-019,2021,left_only
1319-30-616-020,2021,left_only
1319-30-617-000,2021,left_only
1319-30-617-001,2021,left_only
1319-30-617-002,2021,left_only
1319-30-617-003,2021,left_only
1319-30-617-005,2021,left_only
1319-30-617-006,2021,left_only
1319-30-617-008,2021,left_only
1319-30-617-009,2021,left_only
1319-30-618-000,2021,left_only
1319-30-618-001,2021,left_only
1319-30-618-002,2021,left_only
1319-30-618-003,2021,left_only
1319-30-618-004,2021,left_only
1319-30-618-005,2021,left_only
1319-30-618-006,2021,left_only
1319-30-618-008,2021,left_only
1319-30-618-009,2021,left_only
1319-30-619-000,2021,left_only
1319-30-619-001,2021,left_only
1319-30-619-003,2021,left_only
1319-30-619-004,2021,left_only
1319-30-620-000,2021,left_only
1319-30-620-001,2021,left_only
1319-30-620-002,2021,left_only
1319-30-620-003,2021,left_only
1319-30-620-004,2021,left_only
1319-30-627-001,2021,left_only
1319-30-627-003,2021,left_only
1319-30-627-004,2021,left_only
1319-30-627-009,2021,left_only
1319-30-627-010,2021,left_only
1319-30-627-011,2021,left_only
1319-30-627-012,2021,left_only
1319-30-627-013,2021,left_only
1319-30-627-014,2021,left_only
1319-30-627-015,2021,left_only
1319-30-627-016,2021,left_only
1319-30-627-018,2021,left_only
1319-30-627-019,2021,left_only
1319-30-627-020,2021,left_only
1319-30-627-021,2021,left_only
1319-30-627-027,2021,left_only
1319-30-627-028,2021,left_only
1319-30-628-000,2021,left_only
1319-30-628-001,2021,left_only
1319-30-628-002,2021,left_only
1319-30-628-003,2021,left_only
1319-30-628-004,2021,left_only
1319-30-628-005,2021,left_only
1319-30-628-007,2021,left_only
1319-30-628-008,2021,left_only
1319-30-628-009,2021,left_only
1319-30-628-010,2021,left_only
1319-30-628-011,2021,left_only
1319-30-628-012,2021,left_only
1319-30-628-013,2021,left_only
1319-30-628-014,2021,left_only
1319-30-628-015,2021,left_only
1319-30-628-016,2021,left_only
1319-30-628-017,2021,left_only
1319-30-628-018,2021,left_only
1319-30-628-019,2021,left_only
1319-30-628-020,2021,left_only
1319-30-628-021,2021,left_only
1319-30-628-022,2021,left_only
1319-30-628-023,2021,left_only
1319-30-628-024,2021,left_only
1319-30-628-025,2021,left_only
1319-30-628-026,2021,left_only
1319-30-628-027,2021,left_only
1319-30-628-028,2021,left_only
1319-30-628-029,2021,left_only
1319-30-628-030,2021,left_only
1319-30-629-000,2021,left_only
1319-30-629-001,2021,left_only
1319-30-629-002,2021,left_only
1319-30-629-003,2021,left_only
1319-30-629-004,2021,left_only
1319-30-629-005,2021,left_only
1319-30-629-006,2021,left_only
1319-30-629-007,2021,left_only
1319-30-629-008,2021,left_only
1319-30-629-009,2021,left_only
1319-30-629-010,2021,left_only
1319-30-629-011,2021,left_only
1319-30-629-012,2021,left_only
1319-30-629-013,2021,left_only
1319-30-629-014,2021,left_only
1319-30-629-015,2021,left_only
1319-30-629-016,2021,left_only
1319-30-629-017,2021,left_only
1319-30-629-018,2021,left_only
1319-30-629-019,2021,left_only
1319-30-629-020,2021,left_only
1319-30-629-021,2021,left_only
1319-30-629-022,2021,left_only
1319-30-629-023,2021,left_only
1319-30-629-024,2021,left_only
1319-30-630-000,2021,left_only
1319-30-630-001,2021,left_only
1319-30-630-002,2021,left_only
1319-30-630-003,2021,left_only
1319-30-630-004,2021,left_only
1319-30-631-000,2021,left_only
1319-30-631-001,2021,left_only
1319-30-631-002,2021,left_only
1319-30-631-003,2021,left_only
1319-30-631-004,2021,left_only
1319-30-631-005,2021,left_only
1319-30-631-006,2021,left_only
1319-30-631-007,2021,left_only
1319-30-631-008,2021,left_only
1319-30-631-009,2021,left_only
1319-30-631-010,2021,left_only
1319-30-631-011,2021,left_only
1319-30-631-012,2021,left_only
1319-30-631-013,2021,left_only
1319-30-631-014,2021,left_only
1319-30-631-015,2021,left_only
1319-30-631-016,2021,left_only
1319-30-631-017,2021,left_only
1319-30-631-018,2021,left_only
1319-30-631-019,2021,left_only
1319-30-631-020,2021,left_only
1319-30-631-021,2021,left_only
1319-30-631-022,2021,left_only
1319-30-631-023,2021,left_only
1319-30-631-024,2021,left_only
1319-30-631-025,2021,left_only
1319-30-631-026,2021,left_only
1319-30-631-027,2021,left_only
1319-30-632-000,2021,left_only
1319-30-632-001,2021,left_only
1319-30-632-002,2021,left_only
1319-30-632-003,2021,left_only
1319-30-632-004,2021,left_only
1319-30-633-000,2021,left_only
1319-30-633-001,2021,left_only
1319-30-633-002,2021,left_only
1319-30-633-003,2021,left_only
1319-30-633-004,2021,left_only
1319-30-634-000,2021,left_only
1319-30-634-001,2021,left_only
