old_apn,new_apn,change_year,overlap_pct,change_type,is_primary,source
026-047-20,026-047-026,,,,1,LTINFO
026-050-004,026-050-015,,,,1,LTINFO
026-050-004,026-050-016,,,,1,LTINFO
026-050-004,026-050-018,,,,1,LTINFO
026-050-004,026-050-021,,,,1,LTINFO
026-050-005,026-050-015,,,,1,LTINFO
026-050-005,026-050-016,,,,1,LTINFO
026-050-005,026-050-018,,,,1,LTINFO
026-050-005,026-050-019,,,,1,LTINFO
026-050-005,026-050-020,,,,1,LTINFO
026-050-02,026-050-005,,,,1,LTINFO
026-061-04,026-061-029,,,,1,LTINFO
026-061-04,026-061-030,,,,1,LTINFO
026-061-05,026-061-030,,,,1,LTINFO
026-065-09,026-065-020,,,,1,LTINFO
026-065-10,026-065-020,,,,1,LTINFO
026-086-08,026-086-012,,,,1,LTINFO
026-091-05,026-091-023,,,,1,LTINFO
026-091-06,026-091-022,,,,1,LTINFO
026-099-04,026-121-011,,,,1,LTINFO
026-099-05,026-121-012,,,,1,LTINFO
026-099-08,026-121-013,,,,1,LTINFO
026-105-002,026-105-023,,,,1,LTINFO
026-105-006,026-105-023,,,,1,LTINFO
026-122-031,026-122-036,,,,1,LTINFO
026-122-033,026-122-036,,,,1,LTINFO
026-122-29,026-122-040,,,,1,LTINFO
026-139-23,026-139-044,,,,1,LTINFO
026-139-23,026-139-045,,,,1,LTINFO
026-154-04,026-154-021,,,,1,LTINFO
026-154-05,026-154-019,,,,1,LTINFO
026-154-05,026-154-021,,,,1,LTINFO
026-154-16,026-154-026,,,,1,LTINFO
026-300-001,026-300-002,,,,1,LTINFO
026-300-002,026-310-001,,,,1,LTINFO
026-300-002,026-310-002,,,,1,LTINFO
026-300-002,026-310-003,,,,1,LTINFO
026-301-001,026-300-002,,,,1,LTINFO
026-301-002,026-300-002,,,,1,LTINFO
026-302-003,026-300-002,,,,1,LTINFO
026-302-004,026-300-002,,,,1,LTINFO
026-303-005,026-300-002,,,,1,LTINFO
027-010-08,027-010-22,,,,1,LTINFO
027-010-10,027-010-22,,,,1,LTINFO
027-010-20,027-010-22,,,,1,LTINFO
027-010-21,027-010-22,,,,1,LTINFO
027-010-22,027-010-029,,,,1,LTINFO
027-010-22,027-010-030,,,,1,LTINFO
027-010-22,027-710-001,,,,1,LTINFO
027-010-22,027-710-002,,,,1,LTINFO
027-010-22,027-710-003,,,,1,LTINFO
027-010-22,027-710-004,,,,1,LTINFO
027-010-22,027-710-005,,,,1,LTINFO
027-010-22,027-710-006,,,,1,LTINFO
027-010-22,027-710-007,,,,1,LTINFO
027-010-22,027-710-008,,,,1,LTINFO
027-010-22,027-720-001,,,,1,LTINFO
027-010-22,027-720-002,,,,1,LTINFO
027-010-22,027-720-003,,,,1,LTINFO
027-010-22,027-720-004,,,,1,LTINFO
027-010-22,027-720-005,,,,1,LTINFO
027-010-22,027-720-006,,,,1,LTINFO
027-010-22,027-720-007,,,,1,LTINFO
027-010-22,027-720-008,,,,1,LTINFO
027-040-07,027-040-043,,,,1,LTINFO
027-040-07,027-040-044,,,,1,LTINFO
027-040-07,027-690-018,,,,1,LTINFO
027-053-09,027-053-020,,,,1,LTINFO
027-053-10,027-053-019,,,,1,LTINFO
027-053-10,027-053-020,,,,1,LTINFO
027-053-11,027-053-019,,,,1,LTINFO
027-071-17,027-071-029,,,,1,LTINFO
027-071-22,027-071-029,,,,1,LTINFO
027-071-24,027-071-029,,,,1,LTINFO
027-082-31,027-082-033,,,,1,LTINFO
027-111-02,027-111-012,,,,1,LTINFO
027-111-02,027-111-013,,,,1,LTINFO
027-111-02,027-111-014,,,,1,LTINFO
027-112-18,027-112-029,,,,1,LTINFO
027-112-19,027-112-029,,,,1,LTINFO
027-112-20,027-112-029,,,,1,LTINFO
027-112-21,027-112-029,,,,1,LTINFO
027-122-004,027-122-025,,,,1,LTINFO
027-122-004,027-122-026,,,,1,LTINFO
027-122-13,027-122-022,,,,1,LTINFO
027-122-13,027-122-023,,,,1,LTINFO
027-122-13,027-122-024,,,,1,LTINFO
027-143-013,027-143-027,,,,1,LTINFO
027-143-022,027-143-027,,,,1,LTINFO
027-151-01,027-151-27,,,,1,LTINFO
027-151-01,027-151-30,,,,1,LTINFO
027-151-27,027-151-31,,,,1,LTINFO
027-151-30,027-151-035,,,,1,LTINFO
027-151-31,027-151-034,,,,1,LTINFO
027-151-31,027-151-035,,,,1,LTINFO
027-153-003,027-153-036,,,,1,LTINFO
027-153-003,027-153-037,,,,1,LTINFO
027-153-003,027-153-038,,,,1,LTINFO
027-202-06,027-730-001,,,,1,LTINFO
027-202-06,027-730-002,,,,1,LTINFO
027-202-06,027-730-003,,,,1,LTINFO
027-202-06,027-730-004,,,,1,LTINFO
027-202-11,027-700-001,,,,1,LTINFO
027-202-11,027-700-002,,,,1,LTINFO
027-202-11,027-700-003,,,,1,LTINFO
027-312-18,027-312-031,,,,1,LTINFO
027-312-19,027-312-031,,,,1,LTINFO
027-312-20,027-312-031,,,,1,LTINFO
027-313-02,027-313-016,,,,1,LTINFO
027-313-12,027-313-017,,,,1,LTINFO
027-313-13,027-313-017,,,,1,LTINFO
027-351-01,027-351-009,,,,1,LTINFO
027-351-01,027-351-010,,,,1,LTINFO
027-351-05,027-351-007,,,,1,LTINFO
027-351-05,027-351-008,,,,1,LTINFO
027-351-05,027-351-010,,,,1,LTINFO
027-364-20,027-364-028,,,,1,LTINFO
027-690-09,027-690-019,,,,1,LTINFO
028-011-19,028-340-024,,,,1,LTINFO
028-170-87,028-171-009,,,,1,LTINFO
028-221-024,028-221-030,,,,1,LTINFO
028-221-025,028-221-030,,,,1,LTINFO
028-221-026,028-221-030,,,,1,LTINFO
028-221-027,028-221-030,,,,1,LTINFO
028-221-028,028-221-030,,,,1,LTINFO
028-293-01,028-293-004,,,,1,LTINFO
028-301-06,028-301-068,,,,1,LTINFO
029-010-02,029-010-022,,,,1,LTINFO
029-010-02,029-010-024,,,,1,LTINFO
029-010-02,029-010-026,,,,1,LTINFO
029-010-19,029-010-024,,,,1,LTINFO
029-010-19,029-010-026,,,,1,LTINFO
029-010-20,029-010-025,,,,1,LTINFO
029-031-04,029-602-003,,,,1,LTINFO
029-031-05,029-602-004,,,,1,LTINFO
029-033-02,029-603-002,,,,1,LTINFO
029-033-10,029-603-008,,,,1,LTINFO
029-033-14,029-603-012,,,,1,LTINFO
029-034-11,029-604-009,,,,1,LTINFO
029-034-12,029-604-010,,,,1,LTINFO
029-034-13,029-604-011,,,,1,LTINFO
029-034-14,029-604-012,,,,1,LTINFO
029-034-16,029-604-013,,,,1,LTINFO
029-034-17,029-604-014,,,,1,LTINFO
029-034-18,029-604-015,,,,1,LTINFO
029-034-19,029-604-016,,,,1,LTINFO
029-034-23,029-604-018,,,,1,LTINFO
029-034-28,029-604-020,,,,1,LTINFO
029-034-34,029-604-023,,,,1,LTINFO
029-034-35,029-604-024,,,,1,LTINFO
029-034-36,029-604-025,,,,1,LTINFO
029-035-01,029-605-001,,,,1,LTINFO
029-035-15,029-605-010,,,,1,LTINFO
029-036-25,029-610-016,,,,1,LTINFO
029-036-34,029-610-021,,,,1,LTINFO
029-036-38,029-610-025,,,,1,LTINFO
029-036-40,029-610-026,,,,1,LTINFO
029-062-06,029-062-033,,,,1,LTINFO
029-062-14,029-062-030,,,,1,LTINFO
029-062-22,029-062-032,,,,1,LTINFO
029-062-22,029-062-033,,,,1,LTINFO
029-066-09,029-066-21,,,,1,LTINFO
029-066-18,029-066-21,,,,1,LTINFO
029-066-19,029-066-21,,,,1,LTINFO
029-066-20,029-066-21,,,,1,LTINFO
029-066-21,029-680-002,,,,1,LTINFO
029-066-21,029-680-01,,,,1,LTINFO
029-066-21,029-690-002,,,,1,LTINFO
029-066-21,029-690-003,,,,1,LTINFO
029-066-21,029-690-01,,,,1,LTINFO
029-066-21,029-691-001,,,,1,LTINFO
029-066-21,029-691-002,,,,1,LTINFO
029-067-02,029-641-007,,,,1,LTINFO
029-067-05,029-066-21,,,,1,LTINFO
029-067-06,029-066-21,,,,1,LTINFO
029-083-14,029-083-023,,,,1,LTINFO
029-091-12,029-091-028,,,,1,LTINFO
029-091-13,029-091-028,,,,1,LTINFO
029-091-20,029-091-027,,,,1,LTINFO
029-095-026,029-095-033,,,,1,LTINFO
029-095-030,029-095-032,,,,1,LTINFO
029-095-030,029-095-033,,,,1,LTINFO
029-095-06,029-630-001,,,,1,LTINFO
029-095-06,029-630-002,,,,1,LTINFO
029-095-06,029-630-003,,,,1,LTINFO
029-095-06,029-630-004,,,,1,LTINFO
029-095-06,029-630-005,,,,1,LTINFO
029-095-06,029-630-006,,,,1,LTINFO
029-095-06,029-630-007,,,,1,LTINFO
029-095-06,029-630-008,,,,1,LTINFO
029-095-06,029-630-009,,,,1,LTINFO
029-095-06,029-630-010,,,,1,LTINFO
029-095-06,029-630-011,,,,1,LTINFO
029-095-06,029-630-012,,,,1,LTINFO
029-095-06,029-630-013,,,,1,LTINFO
029-095-06,029-630-014,,,,1,LTINFO
029-095-06,029-630-015,,,,1,LTINFO
029-095-06,029-630-016,,,,1,LTINFO
029-095-06,029-630-017,,,,1,LTINFO
029-095-06,029-630-018,,,,1,LTINFO
029-095-06,029-630-019,,,,1,LTINFO
029-095-06,029-630-020,,,,1,LTINFO
029-095-06,029-630-021,,,,1,LTINFO
029-095-06,029-630-022,,,,1,LTINFO
029-095-06,029-630-023,,,,1,LTINFO
029-095-06,029-630-024,,,,1,LTINFO
029-095-06,029-630-025,,,,1,LTINFO
029-095-06,029-630-026,,,,1,LTINFO
029-095-06,029-630-027,,,,1,LTINFO
029-095-06,029-630-028,,,,1,LTINFO
029-095-06,029-630-029,,,,1,LTINFO
029-095-19,029-095-025,,,,1,LTINFO
029-095-20,029-095-026,,,,1,LTINFO
029-095-21,029-095-029,,,,1,LTINFO
029-095-22,029-095-030,,,,1,LTINFO
029-105-06,029-105-022,,,,1,LTINFO
029-105-06,029-105-023,,,,1,LTINFO
029-121-07,029-094-004,,,,1,LTINFO
029-132-09,029-105-005,,,,1,LTINFO
029-170-002,029-170-006,,,,1,LTINFO
029-170-002,029-170-007,,,,1,LTINFO
029-240-011,029-441-024,,,,1,LTINFO
029-362-05,029-362-008,,,,1,LTINFO
029-371-07,029-371-021,,,,1,LTINFO
029-371-07,029-371-022,,,,1,LTINFO
029-371-18,029-371-019,,,,1,LTINFO
029-371-18,029-371-020,,,,1,LTINFO
029-402-31,029-402-034,,,,1,LTINFO
029-402-31,029-402-035,,,,1,LTINFO
029-413-20,029-413-024,,,,1,LTINFO
029-413-21,029-413-024,,,,1,LTINFO
029-441-004,029-441-024,,,,1,LTINFO
029-441-024,029-720-001,,,,1,LTINFO
029-441-024,029-720-002,,,,1,LTINFO
029-441-024,029-720-003,,,,1,LTINFO
029-441-024,029-720-004,,,,1,LTINFO
029-441-024,029-720-007,,,,1,LTINFO
029-441-05,029-441-018,,,,1,LTINFO
029-441-06,029-441-018,,,,1,LTINFO
029-441-11,029-441-020,,,,1,LTINFO
029-441-11,029-441-21,,,,1,LTINFO
029-441-15,029-710-001,,,,1,LTINFO
029-441-15,029-710-002,,,,1,LTINFO
029-441-15,029-710-003,,,,1,LTINFO
029-441-15,029-710-004,,,,1,LTINFO
029-441-15,029-710-005,,,,1,LTINFO
029-441-15,029-710-006,,,,1,LTINFO
029-441-15,029-710-007,,,,1,LTINFO
029-441-15,029-710-008,,,,1,LTINFO
029-441-15,029-710-009,,,,1,LTINFO
029-441-15,029-710-010,,,,1,LTINFO
029-441-15,029-710-011,,,,1,LTINFO
029-441-15,029-710-012,,,,1,LTINFO
029-441-15,029-710-013,,,,1,LTINFO
029-441-15,029-710-014,,,,1,LTINFO
029-441-15,029-710-015,,,,1,LTINFO
029-441-15,029-710-016,,,,1,LTINFO
029-441-15,029-710-017,,,,1,LTINFO
029-441-15,029-710-018,,,,1,LTINFO
029-441-15,029-710-019,,,,1,LTINFO
029-441-15,029-710-020,,,,1,LTINFO
029-441-15,029-710-021,,,,1,LTINFO
029-441-21,029-710-001,,,,1,LTINFO
029-441-21,029-710-002,,,,1,LTINFO
029-441-21,029-710-003,,,,1,LTINFO
029-441-21,029-710-004,,,,1,LTINFO
029-441-21,029-710-005,,,,1,LTINFO
029-441-21,029-710-006,,,,1,LTINFO
029-441-21,029-710-007,,,,1,LTINFO
029-441-21,029-710-008,,,,1,LTINFO
029-441-21,029-710-009,,,,1,LTINFO
029-441-21,029-710-010,,,,1,LTINFO
029-441-21,029-710-011,,,,1,LTINFO
029-441-21,029-710-012,,,,1,LTINFO
029-441-21,029-710-013,,,,1,LTINFO
029-441-21,029-710-014,,,,1,LTINFO
029-441-21,029-710-015,,,,1,LTINFO
029-441-21,029-710-016,,,,1,LTINFO
029-441-21,029-710-017,,,,1,LTINFO
029-441-21,029-710-018,,,,1,LTINFO
029-441-21,029-710-019,,,,1,LTINFO
029-441-21,029-710-020,,,,1,LTINFO
029-441-21,029-710-021,,,,1,LTINFO
029-602-01,029-602-013,,,,1,LTINFO
029-602-02,029-602-013,,,,1,LTINFO
029-602-11,029-602-013,,,,1,LTINFO
029-680-01,029-700-001,,,,1,LTINFO
029-680-01,029-700-002,,,,1,LTINFO
029-690-01,029-701-001,,,,1,LTINFO
029-690-01,029-701-002,,,,1,LTINFO
029-690-01,029-701-003,,,,1,LTINFO
029-690-01,029-701-004,,,,1,LTINFO
030-352-026,030-352-034,,,,1,LTINFO
030-352-027,030-352-034,,,,1,LTINFO
030-401-06,030-401-041,,,,1,LTINFO
030-401-07,030-401-041,,,,1,LTINFO
030-421-01,030-421-002,,,,1,LTINFO
031-011-002,031-011-044,,,,1,LTINFO
031-011-002,031-011-045,,,,1,LTINFO
031-043-004,031-043-014,,,,1,LTINFO
031-043-005,031-043-014,,,,1,LTINFO
031-053-09,031-053-010,,,,1,LTINFO
031-053-09,031-053-011,,,,1,LTINFO
031-081-02,031-081-010,,,,1,LTINFO
031-081-03,031-081-010,,,,1,LTINFO
031-084-03,031-084-017,,,,1,LTINFO
031-084-15,031-084-017,,,,1,LTINFO
031-085-22,031-085-023,,,,1,LTINFO
031-093-05,031-093-026,,,,1,LTINFO
031-093-20,031-410-001,,,,1,LTINFO
031-093-20,031-410-002,,,,1,LTINFO
031-093-20,031-410-003,,,,1,LTINFO
031-093-20,031-410-004,,,,1,LTINFO
031-103-027,031-103-030,,,,1,LTINFO
031-103-029,031-103-030,,,,1,LTINFO
031-144-17,031-144-022,,,,1,LTINFO
031-144-19,031-144-022,,,,1,LTINFO
031-165-21,031-165-022,,,,1,LTINFO
031-165-21,031-165-023,,,,1,LTINFO
031-203-12,031-203-020,,,,1,LTINFO
031-203-13,031-203-020,,,,1,LTINFO
031-213-002,031-213-016,,,,1,LTINFO
031-213-003,031-213-016,,,,1,LTINFO
031-290-32,031-290-039,,,,1,LTINFO
031-313-14,031-313-017,,,,1,LTINFO
031-313-15,031-313-017,,,,1,LTINFO
032-090-12,032-090-015,,,,1,LTINFO
032-110-12,032-110-27,,,,1,LTINFO
032-110-12,032-110-28,,,,1,LTINFO
032-110-12,032-110-29,,,,1,LTINFO
032-110-27,032-110-031,,,,1,LTINFO
032-110-27,032-110-032,,,,1,LTINFO
032-110-28,032-110-031,,,,1,LTINFO
032-110-28,032-110-032,,,,1,LTINFO
032-110-29,032-110-031,,,,1,LTINFO
032-141-07,032-141-030,,,,1,LTINFO
032-141-26,032-141-033,,,,1,LTINFO
032-211-17,032-211-019,,,,1,LTINFO
032-282-22,032-282-060,,,,1,LTINFO
032-311-07,032-480-001,,,,1,LTINFO
032-311-07,032-480-002,,,,1,LTINFO
032-311-07,032-480-003,,,,1,LTINFO
032-311-07,032-480-004,,,,1,LTINFO
032-311-07,032-480-005,,,,1,LTINFO
032-313-16,032-313-047,,,,1,LTINFO
032-313-17,032-313-047,,,,1,LTINFO
032-313-41,032-510-001,,,,1,LTINFO
032-313-41,032-510-002,,,,1,LTINFO
032-313-41,032-510-003,,,,1,LTINFO
032-313-41,032-510-004,,,,1,LTINFO
032-313-41,032-510-005,,,,1,LTINFO
032-313-41,032-510-006,,,,1,LTINFO
032-313-41,032-510-007,,,,1,LTINFO
032-313-41,032-510-008,,,,1,LTINFO
032-313-41,032-510-009,,,,1,LTINFO
032-313-41,032-510-010,,,,1,LTINFO
032-313-41,032-510-011,,,,1,LTINFO
032-313-41,032-510-012,,,,1,LTINFO
032-313-41,032-510-013,,,,1,LTINFO
032-313-41,032-510-014,,,,1,LTINFO
032-313-41,032-510-015,,,,1,LTINFO
032-313-41,032-510-016,,,,1,LTINFO
032-313-41,032-510-017,,,,1,LTINFO
032-313-41,032-510-018,,,,1,LTINFO
032-313-41,032-510-019,,,,1,LTINFO
032-321-17,032-321-022,,,,1,LTINFO
032-321-19,032-321-021,,,,1,LTINFO
032-322-10,032-322-014,,,,1,LTINFO
032-322-10,032-322-015,,,,1,LTINFO
032-430-01,032-430-022,,,,1,LTINFO
033-255-06,033-245-011,,,,1,LTINFO
033-255-08,033-246-008,,,,1,LTINFO
033-441-006,033-441-029,,,,1,LTINFO
033-441-007,033-441-028,,,,1,LTINFO
033-561-004,033-561-013,,,,1,LTINFO
033-561-005,033-561-013,,,,1,LTINFO
033-574-03,033-574-006,,,,1,LTINFO
033-661-014,033-661-026,,,,1,LTINFO
033-661-015,033-661-025,,,,1,LTINFO
033-661-03,033-661-022,,,,1,LTINFO
033-661-03,033-661-023,,,,1,LTINFO
033-661-04,033-661-022,,,,1,LTINFO
033-661-04,033-661-023,,,,1,LTINFO
033-703-014,033-703-020,,,,1,LTINFO
033-703-015,033-703-019,,,,1,LTINFO
033-841-031,033-841-057,,,,1,LTINFO
033-882-02,033-882-017,,,,1,LTINFO
033-882-13,033-882-016,,,,1,LTINFO
033-882-13,033-882-017,,,,1,LTINFO
034-102-02,034-102-004,,,,1,LTINFO
034-121-32,034-121-034,,,,1,LTINFO
034-192-04,034-192-017,,,,1,LTINFO
034-284-27,034-284-030,,,,1,LTINFO
034-284-28,034-284-030,,,,1,LTINFO
034-331-16,034-331-029,,,,1,LTINFO
034-331-17,034-331-029,,,,1,LTINFO
034-462-18,033-842-018,,,,1,LTINFO
034-665-02,034-665-028,,,,1,LTINFO
034-665-04,034-665-028,,,,1,LTINFO
034-691-20,034-691-021,,,,1,LTINFO
034-691-20,034-691-022,,,,1,LTINFO
034-722-04,034-722-044,,,,1,LTINFO
034-722-05,034-722-044,,,,1,LTINFO
034-734-26,034-734-028,,,,1,LTINFO
035-010-02,035-010-032,,,,1,LTINFO
035-010-25,035-010-032,,,,1,LTINFO
035-211-27,035-211-028,,,,1,LTINFO
035-211-27,035-211-029,,,,1,LTINFO
035-262-09,035-262-017,,,,1,LTINFO
035-262-09,035-262-018,,,,1,LTINFO
035-262-10,035-262-017,,,,1,LTINFO
035-262-10,035-262-018,,,,1,LTINFO
035-262-11,035-262-017,,,,1,LTINFO
035-262-11,035-262-018,,,,1,LTINFO
035-272-23,035-272-033,,,,1,LTINFO
035-272-24,035-272-033,,,,1,LTINFO
035-283-18,035-283-038,,,,1,LTINFO
035-283-22,035-283-037,,,,1,LTINFO
035-293-16,035-293-031,,,,1,LTINFO
035-293-17,035-293-031,,,,1,LTINFO
035-301-01,035-301-009,,,,1,LTINFO
035-301-03,035-301-009,,,,1,LTINFO
035-301-04,035-301-009,,,,1,LTINFO
036-350-08,036-530-028,,,,1,LTINFO
036-441-01,036-433-001,,,,1,LTINFO
036-530-16,036-530-026,,,,1,LTINFO
036-541-03,036-541-014,,,,1,LTINFO
036-541-09,036-541-014,,,,1,LTINFO
036-541-09,036-541-015,,,,1,LTINFO
036-543-11,036-472-009,,,,1,LTINFO
036-554-09,036-554-014,,,,1,LTINFO
036-563-014,036-563-016,,,,1,LTINFO
036-563-014,036-563-017,,,,1,LTINFO
036-563-06,036-563-015,,,,1,LTINFO
040-010-01,1319-30-516-041,,,,1,LTINFO
048-041-15,048-140-03,,,,1,LTINFO
048-041-15,048-140-04,,,,1,LTINFO
048-042-01,048-042-03,,,,1,LTINFO
080-081-30,080-081-035,,,,1,LTINFO
080-081-31,080-081-035,,,,1,LTINFO
080-152-19,080-152-23,,,,1,LTINFO
080-152-20,080-152-23,,,,1,LTINFO
080-152-23,080-152-025,,,,1,LTINFO
080-155-09,080-155-033,,,,1,LTINFO
080-155-10,080-155-033,,,,1,LTINFO
080-162-04,080-162-17,,,,1,LTINFO
080-162-17,080-162-018,,,,1,LTINFO
080-171-02,080-171-012,,,,1,LTINFO
080-171-03,080-171-012,,,,1,LTINFO
080-173-013,080-173-014,,,,1,LTINFO
080-173-013,080-173-015,,,,1,LTINFO
080-192-033,080-192-034,,,,1,LTINFO
081-054-02,081-054-006,,,,1,LTINFO
081-066-08,081-066-009,,,,1,LTINFO
083-061-006,083-061-063,,,,1,LTINFO
083-061-006,083-061-064,,,,1,LTINFO
083-061-006,083-061-065,,,,1,LTINFO
083-061-046,083-061-062,,,,1,LTINFO
083-061-055,083-061-081,,,,1,LTINFO
083-074-003,083-074-019,,,,1,LTINFO
083-074-004,083-074-019,,,,1,LTINFO
083-081-066,083-085-039,,,,1,LTINFO
083-081-084,083-085-019,,,,1,LTINFO
083-108-010,083-108-013,,,,1,LTINFO
083-153-006,083-153-018,,,,1,LTINFO
083-161-001,083-161-019,,,,1,LTINFO
083-172-007,083-172-013,,,,1,LTINFO
083-172-007,083-172-014,,,,1,LTINFO
083-172-008,083-172-013,,,,1,LTINFO
083-172-008,083-172-014,,,,1,LTINFO
083-202-008,083-202-018,,,,1,LTINFO
083-202-012,083-202-018,,,,1,LTINFO
083-230-062,083-230-077,,,,1,LTINFO
083-230-063,083-230-078,,,,1,LTINFO
083-390-046,083-390-049,,,,1,LTINFO
083-390-046,083-390-050,,,,1,LTINFO
083-420-003,083-420-037,,,,1,LTINFO
083-420-003,083-420-039,,,,1,LTINFO
083-420-004,083-420-037,,,,1,LTINFO
083-420-004,083-420-039,,,,1,LTINFO
083-460-002,083-460-027,,,,1,LTINFO
083-460-003,083-460-026,,,,1,LTINFO
083-470-020,083-470-028,,,,1,LTINFO
083-470-021,083-470-027,,,,1,LTINFO
083-490-016,083-490-035,,,,1,LTINFO
084-052-004,084-052-012,,,,1,LTINFO
084-060-004,084-060-010,,,,1,LTINFO
084-092-009,084-092-042,,,,1,LTINFO
084-110-002,084-110-014,,,,1,LTINFO
084-110-002,084-110-017,,,,1,LTINFO
084-110-004,084-110-018,,,,1,LTINFO
084-110-004,084-110-019,,,,1,LTINFO
084-110-009,084-110-017,,,,1,LTINFO
084-110-011,084-110-026,,,,1,LTINFO
084-110-011,084-110-027,,,,1,LTINFO
084-110-014,084-110-020,,,,1,LTINFO
084-110-014,084-110-021,,,,1,LTINFO
084-110-017,084-110-026,,,,1,LTINFO
084-110-017,084-110-027,,,,1,LTINFO
084-121-001,084-121-014,,,,1,LTINFO
084-121-001,084-121-015,,,,1,LTINFO
084-121-003,084-121-010,,,,1,LTINFO
084-121-003,084-121-011,,,,1,LTINFO
084-121-010,084-121-012,,,,1,LTINFO
084-121-011,084-121-013,,,,1,LTINFO
084-132-008,084-132-012,,,,1,LTINFO
084-132-011,084-132-014,,,,1,LTINFO
084-151-004,084-151-029,,,,1,LTINFO
084-151-017,084-151-030,,,,1,LTINFO
084-151-018,084-151-026,,,,1,LTINFO
084-151-019,084-151-027,,,,1,LTINFO
084-154-006,084-154-007,,,,1,LTINFO
084-154-006,084-154-008,,,,1,LTINFO
084-154-006,084-154-009,,,,1,LTINFO
084-211-004,084-211-007,,,,1,LTINFO
084-211-005,084-211-007,,,,1,LTINFO
084-233-015,084-233-018,,,,1,LTINFO
085-020-008,085-020-081,,,,1,LTINFO
085-020-042,085-020-092,,,,1,LTINFO
085-040-029,085-040-034,,,,1,LTINFO
085-040-029,085-040-038,,,,1,LTINFO
085-040-029,085-040-039,,,,1,LTINFO
085-072-009,085-072-014,,,,1,LTINFO
085-072-009,085-072-015,,,,1,LTINFO
085-072-009,085-072-016,,,,1,LTINFO
085-072-014,085-072-017,,,,1,LTINFO
085-072-014,085-072-018,,,,1,LTINFO
085-083-012,085-083-017,,,,1,LTINFO
085-083-014,085-083-016,,,,1,LTINFO
085-084-002,085-084-016,,,,1,LTINFO
085-084-005,085-084-014,,,,1,LTINFO
085-084-005,085-084-015,,,,1,LTINFO
085-084-012,085-084-016,,,,1,LTINFO
085-084-014,085-084-017,,,,1,LTINFO
085-084-015,085-084-017,,,,1,LTINFO
085-141-006,085-141-012,,,,1,LTINFO
085-141-006,085-141-013,,,,1,LTINFO
085-152-008,085-152-016,,,,1,LTINFO
085-152-009,085-152-016,,,,1,LTINFO
085-180-014,085-180-018,,,,1,LTINFO
085-202-005,085-202-011,,,,1,LTINFO
085-215-007,085-215-013,,,,1,LTINFO
085-215-007,085-215-014,,,,1,LTINFO
085-222-001,085-222-008,,,,1,LTINFO
085-222-004,085-222-011,,,,1,LTINFO
085-222-005,085-222-012,,,,1,LTINFO
085-222-006,085-222-013,,,,1,LTINFO
085-222-007,085-222-014,,,,1,LTINFO
085-242-012,085-242-019,,,,1,LTINFO
085-280-068,085-280-074,,,,1,LTINFO
089-071-014,117-020-006,,,,1,LTINFO
089-093-010,117-060-018,,,,1,LTINFO
089-132-001,117-100-032,,,,1,LTINFO
089-143-015,117-110-019,,,,1,LTINFO
089-143-023,117-110-014,,,,1,LTINFO
089-221-006,117-180-027,,,,1,LTINFO
089-224-012,117-180-001,,,,1,LTINFO
089-237-010,115-040-049,,,,1,LTINFO
089-326-001,116-110-068,,,,1,LTINFO
089-380-015,116-210-018,,,,1,LTINFO
089-420-031,116-040-021,,,,1,LTINFO
090-030-008,090-030-043,,,,1,LTINFO
090-030-009,090-030-043,,,,1,LTINFO
090-030-044,090-030-046,,,,1,LTINFO
090-052-002,090-052-028,,,,1,LTINFO
090-052-003,090-052-027,,,,1,LTINFO
090-052-005,090-052-031,,,,1,LTINFO
090-052-008,090-052-035,,,,1,LTINFO
090-052-009,090-052-033,,,,1,LTINFO
090-052-010,090-052-032,,,,1,LTINFO
090-052-011,090-052-030,,,,1,LTINFO
090-052-012,090-052-029,,,,1,LTINFO
090-054-001,090-052-026,,,,1,LTINFO
090-054-006,090-052-014,,,,1,LTINFO
090-061-001,090-061-018,,,,1,LTINFO
090-061-003,090-061-005,,,,1,LTINFO
090-061-003,090-061-017,,,,1,LTINFO
090-061-004,090-061-017,,,,1,LTINFO
090-062-001,090-061-016,,,,1,LTINFO
090-062-002,090-061-015,,,,1,LTINFO
090-064-012,090-064-037,,,,1,LTINFO
090-064-013,090-064-037,,,,1,LTINFO
090-064-031,090-064-034,,,,1,LTINFO
090-065-012,090-065-037,,,,1,LTINFO
090-065-012,090-065-038,,,,1,LTINFO
090-065-016,090-065-036,,,,1,LTINFO
090-066-013,090-066-024,,,,1,LTINFO
090-066-013,090-066-025,,,,1,LTINFO
090-066-013,090-066-026,,,,1,LTINFO
090-067-022,090-067-033,,,,1,LTINFO
090-067-023,090-067-033,,,,1,LTINFO
090-067-024,090-067-033,,,,1,LTINFO
090-071-008,090-071-038,,,,1,LTINFO
090-071-034,090-071-038,,,,1,LTINFO
090-074-009,090-074-027,,,,1,LTINFO
090-074-010,090-074-027,,,,1,LTINFO
090-074-020,090-074-023,,,,1,LTINFO
090-074-020,090-074-024,,,,1,LTINFO
090-074-022,090-074-027,,,,1,LTINFO
090-092-030,090-092-050,,,,1,LTINFO
090-092-032,090-092-053,,,,1,LTINFO
090-092-032,090-092-055,,,,1,LTINFO
090-092-032,090-092-056,,,,1,LTINFO
090-092-044,090-092-050,,,,1,LTINFO
090-102-010,090-102-044,,,,1,LTINFO
090-102-018,090-102-044,,,,1,LTINFO
090-102-018,090-102-045,,,,1,LTINFO
